時間,開盤,最高,最低,收盤,成交量,收盤差,力道和,最大力道和,最小力道和,最大力道和差,最小力道和差,力道,ACTION,bot
2025-07-30 20:10,23361.0,23363.0,23355.0,23363.0,146.0,0.0,832.0,3160.0,-488.0,2328.0,1320.0,0.0,多,bot0
2025-07-30 20:16,23360.0,23361.0,23355.0,23355.0,81.0,-5.0,-284.0,3160.0,-430.0,3444.0,146.0,-405.0,沖,bot0
2025-07-30 20:35,23322.0,23325.0,23319.0,23319.0,98.0,-3.0,-26731.0,3160.0,-26731.0,29891.0,0.0,-294.0,空,bot0
2025-07-30 20:37,23314.0,23323.0,23314.0,23323.0,131.0,9.0,-28455.0,3160.0,-29889.0,31615.0,1434.0,1179.0,沖,bot0
