時間,開盤,最高,最低,收盤,成交量,收盤差,力道和,最大力道和,最小力道和,最大力道和差,最小力道和差,力道,ACTION,bot
2025-07-23 19:13,23177.0,23178.0,23172.0,23172.0,50.0,-5.0,-42681.0,-265.0,-46221.0,42416.0,3540.0,-250.0,空,bot0
2025-07-23 19:32,23179.0,23180.0,23179.0,23180.0,18.0,1.0,-43197.0,-417.0,-46221.0,42780.0,3024.0,18.0,沖,bot0
2025-07-23 21:18,23198.0,23206.0,23197.0,23206.0,48.0,8.0,2972.0,3309.0,1160.0,337.0,1812.0,384.0,多,bot0
2025-07-23 21:30,23220.0,23222.0,23216.0,23216.0,78.0,-4.0,4851.0,5778.0,1362.0,927.0,3489.0,-312.0,沖,bot0
2025-07-23 21:35,23212.0,23221.0,23211.0,23214.0,382.0,4.0,-11231.0,5778.0,-22221.0,17009.0,10990.0,1528.0,空,bot0
2025-07-23 21:35,23212.0,23221.0,23211.0,23214.0,382.0,4.0,-11231.0,5778.0,-22221.0,17009.0,10990.0,1528.0,空,bot5
2025-07-23 21:35,23212.0,23221.0,23211.0,23214.0,382.0,4.0,-11231.0,5778.0,-22221.0,17009.0,10990.0,1528.0,空,bot6
2025-07-23 21:35,23212.0,23221.0,23211.0,23214.0,382.0,4.0,-11231.0,5778.0,-22221.0,17009.0,10990.0,1528.0,空,bot7
2025-07-23 21:38,23211.0,23215.0,23211.0,23215.0,19.0,2.0,-10496.0,5778.0,-22221.0,16274.0,11725.0,38.0,沖,bot6
2025-07-23 21:38,23211.0,23217.0,23211.0,23217.0,33.0,4.0,-10402.0,5778.0,-22221.0,16180.0,11819.0,132.0,沖,bot0
2025-07-23 21:38,23211.0,23217.0,23211.0,23217.0,33.0,4.0,-10402.0,5778.0,-22221.0,16180.0,11819.0,132.0,沖,bot5
2025-07-23 21:38,23211.0,23231.0,23211.0,23231.0,606.0,18.0,374.0,5778.0,-22221.0,5404.0,22595.0,10908.0,沖,bot7
2025-07-23 21:42,23211.0,23212.0,23202.0,23208.0,369.0,-3.0,9099.0,20341.0,-22221.0,11242.0,31320.0,-1107.0,多,bot0
2025-07-23 21:43,23209.0,23209.0,23197.0,23197.0,214.0,-11.0,6436.0,20341.0,-22221.0,13905.0,28657.0,-2354.0,沖,bot0
2025-07-23 21:43,23209.0,23209.0,23196.0,23202.0,344.0,-6.0,6726.0,20341.0,-22221.0,13615.0,28947.0,-2064.0,多,bot5
2025-07-23 21:43,23209.0,23209.0,23196.0,23202.0,344.0,-6.0,6726.0,20341.0,-22221.0,13615.0,28947.0,-2064.0,多,bot6
2025-07-23 21:43,23209.0,23209.0,23196.0,23202.0,344.0,-6.0,6726.0,20341.0,-22221.0,13615.0,28947.0,-2064.0,多,bot7
2025-07-23 21:44,23200.0,23201.0,23191.0,23191.0,352.0,-10.0,2439.0,20341.0,-22221.0,17902.0,24660.0,-3520.0,沖,bot6
2025-07-23 21:45,23193.0,23193.0,23188.0,23188.0,62.0,-5.0,2458.0,20341.0,-22221.0,17883.0,24679.0,-310.0,沖,bot5
2025-07-23 21:45,23193.0,23193.0,23178.0,23178.0,628.0,-15.0,-6652.0,20341.0,-22221.0,26993.0,15569.0,-9420.0,沖,bot7
2025-07-23 21:48,23200.0,23201.0,23195.0,23201.0,178.0,1.0,-296.0,20341.0,-22221.0,20637.0,21925.0,178.0,多,bot0
2025-07-23 21:50,23193.0,23198.0,23187.0,23187.0,287.0,-6.0,-3343.0,20341.0,-22221.0,23684.0,18878.0,-1722.0,沖,bot0
2025-07-23 21:59,23192.0,23192.0,23186.0,23186.0,49.0,-6.0,-5507.0,20341.0,-22221.0,25848.0,16714.0,-294.0,空,bot0
2025-07-23 22:00,23180.0,23188.0,23176.0,23188.0,347.0,7.0,-7759.0,20341.0,-22221.0,28100.0,14462.0,2429.0,沖,bot0
2025-07-23 22:39,23193.0,23193.0,23187.0,23187.0,52.0,-6.0,-28438.0,13943.0,-31609.0,42381.0,3171.0,-312.0,空,bot0
2025-07-23 22:48,23195.0,23200.0,23195.0,23200.0,86.0,5.0,-11236.0,12516.0,-31609.0,23752.0,20373.0,430.0,沖,bot0
2025-07-23 22:56,23209.0,23213.0,23207.0,23207.0,114.0,-2.0,-2706.0,12516.0,-31609.0,15222.0,28903.0,-228.0,空,bot0
2025-07-23 23:08,23202.0,23207.0,23202.0,23207.0,22.0,4.0,7579.0,12516.0,-31609.0,4937.0,39188.0,88.0,沖,bot0
2025-07-23 23:56,23253.0,23262.0,23253.0,23262.0,214.0,10.0,81424.0,81424.0,-3373.0,0.0,84797.0,2140.0,多,bot0
2025-07-23 23:56,23253.0,23286.0,23253.0,23281.0,1257.0,29.0,115737.0,115737.0,-3373.0,0.0,119110.0,36453.0,沖,bot0
2025-07-23 23:58,23281.0,23281.0,23281.0,23281.0,7.0,2.0,124418.0,128618.0,-2519.0,4200.0,126937.0,14.0,多,A3
2025-07-23 23:58,23281.0,23281.0,23277.0,23277.0,35.0,-2.0,124334.0,128618.0,-2519.0,4284.0,126853.0,-70.0,多,A2
2025-07-23 23:58,23281.0,23281.0,23277.0,23277.0,35.0,-2.0,124334.0,128618.0,-2519.0,4284.0,126853.0,-70.0,多,A4
2025-07-23 23:58,23281.0,23281.0,23272.0,23272.0,81.0,-7.0,123837.0,128618.0,-2519.0,4781.0,126356.0,-567.0,多,A1
2025-07-24 00:00,23282.0,23288.0,23282.0,23288.0,196.0,4.0,127250.0,128618.0,-2519.0,1368.0,129769.0,784.0,多,bot0
2025-07-24 00:00,23282.0,23290.0,23282.0,23283.0,389.0,-1.0,126077.0,128618.0,-2519.0,2541.0,128596.0,-389.0,沖,A1
2025-07-24 00:00,23282.0,23290.0,23278.0,23278.0,398.0,-6.0,124078.0,128618.0,-2519.0,4540.0,126597.0,-2388.0,沖,A2
2025-07-24 00:00,23282.0,23290.0,23278.0,23278.0,398.0,-6.0,124078.0,128618.0,-2519.0,4540.0,126597.0,-2388.0,沖,A3
2025-07-24 00:05,23286.0,23287.0,23274.0,23274.0,216.0,-13.0,123597.0,128618.0,847.0,5021.0,122750.0,-2808.0,沖,bot0
2025-07-24 00:05,23286.0,23287.0,23274.0,23274.0,216.0,-13.0,123597.0,128618.0,847.0,5021.0,122750.0,-2808.0,沖,A4
2025-07-24 00:10,23280.0,23280.0,23266.0,23273.0,160.0,-8.0,123061.0,128618.0,1603.0,5557.0,121458.0,-1280.0,多,bot0
2025-07-24 00:12,23261.0,23264.0,23256.0,23256.0,173.0,-4.0,118387.0,128618.0,1603.0,10231.0,116784.0,-692.0,沖,bot0
2025-07-24 00:18,23244.0,23247.0,23241.0,23247.0,277.0,3.0,114887.0,128618.0,1603.0,13731.0,113284.0,831.0,多,bot0
2025-07-24 00:21,23246.0,23247.0,23242.0,23242.0,31.0,-4.0,115071.0,128618.0,1603.0,13547.0,113468.0,-124.0,沖,bot0
