時間,開盤,最高,最低,收盤,成交量,收盤差,力道和,最大力道和,最小力道和,最大力道和差,最小力道和差,力道,ACTION,bot
2025-07-16 15:00,22896.0,22922.0,22893.0,22897.0,1797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2025-07-16 15:01,22899.0,22908.0,22898.0,22900.0,462.0,3.0,1386.0,1386.0,0.0,0.0,1386.0,1386.0,,
2025-07-16 15:02,22900.0,22909.0,22898.0,22907.0,235.0,7.0,3031.0,3031.0,0.0,0.0,3031.0,1645.0,,
2025-07-16 15:03,22905.0,22910.0,22897.0,22898.0,228.0,-9.0,979.0,3031.0,0.0,2052.0,979.0,-2052.0,,
2025-07-16 15:04,22898.0,22900.0,22891.0,22895.0,288.0,-3.0,115.0,3031.0,0.0,2916.0,115.0,-864.0,,
2025-07-16 15:05,22895.0,22897.0,22876.0,22877.0,466.0,-18.0,-8273.0,3031.0,-8273.0,11304.0,0.0,-8388.0,,
2025-07-16 15:06,22877.0,22884.0,22873.0,22873.0,373.0,-4.0,-9765.0,3031.0,-9765.0,12796.0,0.0,-1492.0,,
2025-07-16 15:07,22872.0,22882.0,22871.0,22874.0,229.0,1.0,-9536.0,3031.0,-9765.0,12567.0,229.0,229.0,,
2025-07-16 15:08,22874.0,22878.0,22872.0,22875.0,157.0,1.0,-9379.0,3031.0,-9765.0,12410.0,386.0,157.0,,
2025-07-16 15:09,22874.0,22876.0,22857.0,22862.0,657.0,-13.0,-17920.0,3031.0,-17920.0,20951.0,0.0,-8541.0,,
2025-07-16 15:10,22865.0,22868.0,22862.0,22864.0,197.0,2.0,-17526.0,3031.0,-17920.0,20557.0,394.0,394.0,,
2025-07-16 15:11,22864.0,22868.0,22861.0,22866.0,160.0,2.0,-17206.0,3031.0,-17920.0,20237.0,714.0,320.0,,
2025-07-16 15:12,22866.0,22875.0,22866.0,22872.0,230.0,6.0,-15826.0,3031.0,-17920.0,18857.0,2094.0,1380.0,,
2025-07-16 15:13,22870.0,22878.0,22870.0,22877.0,150.0,5.0,-15076.0,3031.0,-17920.0,18107.0,2844.0,750.0,,
2025-07-16 15:14,22878.0,22881.0,22877.0,22878.0,170.0,1.0,-14906.0,3031.0,-17920.0,17937.0,3014.0,170.0,,
2025-07-16 15:15,22879.0,22879.0,22870.0,22870.0,199.0,-8.0,-16498.0,3031.0,-17920.0,19529.0,1422.0,-1592.0,,
2025-07-16 15:16,22872.0,22880.0,22871.0,22880.0,102.0,10.0,-15478.0,3031.0,-17920.0,18509.0,2442.0,1020.0,,
2025-07-16 15:17,22880.0,22883.0,22879.0,22880.0,147.0,0.0,-15478.0,3031.0,-17920.0,18509.0,2442.0,0.0,,
2025-07-16 15:18,22881.0,22882.0,22875.0,22879.0,82.0,-1.0,-15560.0,3031.0,-17920.0,18591.0,2360.0,-82.0,,
2025-07-16 15:19,22879.0,22879.0,22876.0,22877.0,44.0,-2.0,-15648.0,3031.0,-17920.0,18679.0,2272.0,-88.0,,
2025-07-16 15:20,22877.0,22880.0,22876.0,22879.0,60.0,2.0,-15528.0,3031.0,-17920.0,18559.0,2392.0,120.0,,
2025-07-16 15:21,22879.0,22886.0,22879.0,22882.0,135.0,3.0,-15123.0,3031.0,-17920.0,18154.0,2797.0,405.0,,
2025-07-16 15:22,22882.0,22885.0,22882.0,22884.0,80.0,2.0,-14963.0,3031.0,-17920.0,17994.0,2957.0,160.0,,
2025-07-16 15:23,22884.0,22886.0,22880.0,22881.0,105.0,-3.0,-15278.0,3031.0,-17920.0,18309.0,2642.0,-315.0,,
2025-07-16 15:24,22881.0,22882.0,22877.0,22877.0,100.0,-4.0,-15678.0,3031.0,-17920.0,18709.0,2242.0,-400.0,,
2025-07-16 15:25,22877.0,22880.0,22877.0,22880.0,43.0,3.0,-15549.0,3031.0,-17920.0,18580.0,2371.0,129.0,,
2025-07-16 15:26,22878.0,22880.0,22877.0,22878.0,52.0,-2.0,-15653.0,3031.0,-17920.0,18684.0,2267.0,-104.0,,
2025-07-16 15:27,22878.0,22878.0,22867.0,22869.0,267.0,-9.0,-18056.0,3031.0,-18056.0,21087.0,0.0,-2403.0,,
2025-07-16 15:28,22868.0,22873.0,22868.0,22871.0,82.0,2.0,-17892.0,3031.0,-18056.0,20923.0,164.0,164.0,,
2025-07-16 15:29,22870.0,22874.0,22869.0,22872.0,87.0,1.0,-17805.0,3031.0,-18056.0,20836.0,251.0,87.0,,
2025-07-16 15:30,22872.0,22880.0,22872.0,22878.0,140.0,6.0,-16965.0,3031.0,-18056.0,19996.0,1091.0,840.0,,
2025-07-16 15:31,22877.0,22884.0,22877.0,22881.0,112.0,3.0,-16629.0,3031.0,-18056.0,19660.0,1427.0,336.0,,
2025-07-16 15:32,22881.0,22882.0,22880.0,22881.0,33.0,0.0,-16629.0,3031.0,-18056.0,19660.0,1427.0,0.0,,
2025-07-16 15:33,22881.0,22887.0,22881.0,22886.0,111.0,5.0,-16074.0,3031.0,-18056.0,19105.0,1982.0,555.0,,
2025-07-16 15:34,22886.0,22887.0,22882.0,22883.0,67.0,-3.0,-16275.0,3031.0,-18056.0,19306.0,1781.0,-201.0,,
2025-07-16 15:35,22883.0,22891.0,22882.0,22890.0,202.0,7.0,-14861.0,3031.0,-18056.0,17892.0,3195.0,1414.0,,
2025-07-16 15:36,22890.0,22891.0,22885.0,22887.0,99.0,-3.0,-15158.0,3031.0,-18056.0,18189.0,2898.0,-297.0,,
2025-07-16 15:37,22887.0,22890.0,22886.0,22889.0,55.0,2.0,-15048.0,3031.0,-18056.0,18079.0,3008.0,110.0,,
2025-07-16 15:38,22889.0,22891.0,22888.0,22889.0,73.0,0.0,-15048.0,3031.0,-18056.0,18079.0,3008.0,0.0,,
