時間,開盤,最高,最低,收盤,成交量,收盤差,力道和,最大力道和,最小力道和,最大力道和差,最小力道和差,力道,ACTION,bot
2025-07-25 15:00,23239.0,23241.0,23234.0,23241.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2025-07-25 15:01,23238.0,23240.0,23233.0,23234.0,113.0,-7.0,-791.0,0.0,-791.0,791.0,0.0,-791.0,,
2025-07-25 15:02,23235.0,23235.0,23221.0,23226.0,259.0,-8.0,-2863.0,0.0,-2863.0,2863.0,0.0,-2072.0,,
2025-07-25 15:03,23226.0,23228.0,23224.0,23226.0,146.0,0.0,-2863.0,0.0,-2863.0,2863.0,0.0,0.0,,
2025-07-25 15:04,23226.0,23227.0,23220.0,23222.0,153.0,-4.0,-3475.0,0.0,-3475.0,3475.0,0.0,-612.0,,
2025-07-25 15:05,23220.0,23221.0,23212.0,23217.0,374.0,-5.0,-5345.0,0.0,-5345.0,5345.0,0.0,-1870.0,,
2025-07-25 15:06,23217.0,23220.0,23211.0,23216.0,210.0,-1.0,-5555.0,0.0,-5555.0,5555.0,0.0,-210.0,,
2025-07-25 15:07,23216.0,23222.0,23216.0,23219.0,94.0,3.0,-5273.0,0.0,-5555.0,5273.0,282.0,282.0,,
2025-07-25 15:08,23221.0,23229.0,23221.0,23223.0,146.0,4.0,-4689.0,0.0,-5555.0,4689.0,866.0,584.0,,
2025-07-25 15:09,23223.0,23228.0,23223.0,23226.0,71.0,3.0,-4476.0,0.0,-5555.0,4476.0,1079.0,213.0,,
2025-07-25 15:10,23226.0,23228.0,23220.0,23221.0,121.0,-5.0,-5081.0,0.0,-5555.0,5081.0,474.0,-605.0,,
2025-07-25 15:11,23221.0,23221.0,23218.0,23218.0,68.0,-3.0,-5285.0,0.0,-5555.0,5285.0,270.0,-204.0,,
2025-07-25 15:12,23218.0,23220.0,23215.0,23218.0,83.0,0.0,-5285.0,0.0,-5555.0,5285.0,270.0,0.0,,
2025-07-25 15:13,23218.0,23221.0,23216.0,23218.0,41.0,0.0,-5285.0,0.0,-5555.0,5285.0,270.0,0.0,,
2025-07-25 15:14,23218.0,23219.0,23213.0,23213.0,117.0,-5.0,-5870.0,0.0,-5870.0,5870.0,0.0,-585.0,,
2025-07-25 15:15,23214.0,23219.0,23213.0,23216.0,126.0,3.0,-5492.0,0.0,-5870.0,5492.0,378.0,378.0,,
2025-07-25 15:16,23216.0,23216.0,23212.0,23213.0,63.0,-3.0,-5681.0,0.0,-5870.0,5681.0,189.0,-189.0,,
2025-07-25 15:17,23213.0,23214.0,23199.0,23206.0,770.0,-7.0,-11071.0,0.0,-11071.0,11071.0,0.0,-5390.0,,
