時間,開盤,最高,最低,收盤,成交量,收盤差,力道方向,力道,昨收,ATR20,ma10,bias,ACTION
2025-06-06 08:50,21591.0,21595.0,21577.0,21577.0,325.0,-10.0,False,-3250.0,0,0,,0.0,空
2025-06-06 08:52,21570.0,21577.0,21566.0,21577.0,164.0,8.0,True,1312.0,0,0,,0.0,沖
2025-06-06 09:09,21574.0,21575.0,21565.0,21565.0,243.0,-8.0,False,-1944.0,0,0,21549.4,7.239180673243127,空
2025-06-06 09:10,21574.0,21578.0,21574.0,21578.0,124.0,7.0,True,868.0,0,0,21552.8,11.692216324561414,沖
2025-06-06 09:21,21577.0,21582.0,21576.0,21582.0,110.0,5.0,True,550.0,0,0,21594.8,-5.927352881248853,多
