時間,開盤,最高,最低,收盤,成交量,收盤差,力道和,最大力道和,最小力道和,最大力道和差,最小力道和差,力道,ACTION,bot
2025-07-10 21:36,22584.0,22584.0,22565.0,22570.0,692.0,-15.0,-103320.0,-169.0,-103320.0,103151.0,0.0,-10380.0,空,A3
2025-07-10 21:37,22581.0,22585.0,22581.0,22585.0,52.0,4.0,-94280.0,-169.0,-98960.0,94111.0,4680.0,208.0,沖,A3
2025-07-10 21:38,22588.0,22588.0,22582.0,22582.0,39.0,-6.0,-90127.0,-169.0,-98960.0,89958.0,8833.0,-234.0,空,bot0
2025-07-10 21:41,22579.0,22586.0,22573.0,22586.0,290.0,7.0,-91432.0,-169.0,-98960.0,91263.0,7528.0,2030.0,沖,bot0
