時間,開盤,最高,最低,收盤,成交量,收盤差,力道方向,力道,昨收,ATR20,ma10,bias,ACTION
2025-05-28 12:59,21172.0,21177.0,21166.0,21167.0,183.0,-6.0,False,-1098.0,0,0,21176.6,-4.533305629798242,
2025-05-28 13:00,21169.0,21191.0,21169.0,21191.0,434.0,24.0,True,10416.0,0,0,21177.1,6.563693801323815,
2025-05-28 13:01,21190.0,21200.0,21190.0,21200.0,505.0,9.0,True,4545.0,0,0,21177.8,10.482675254276048,
2025-05-28 13:02,21200.0,21202.0,21192.0,21197.0,268.0,-3.0,False,-804.0,0,0,21179.1,8.451728354841073,
2025-05-28 13:03,21201.0,21202.0,21193.0,21198.0,262.0,1.0,True,262.0,0,0,21180.9,8.073311332378957,空
2025-05-28 13:04,21196.0,21196.0,21185.0,21194.0,383.0,-4.0,False,-1532.0,0,0,21182.5,5.429009795822022,
2025-05-28 13:05,21195.0,21196.0,21188.0,21194.0,161.0,0.0,False,0.0,0,0,21185.0,4.248288883644087,
2025-05-28 13:06,21196.0,21206.0,21194.0,21206.0,415.0,12.0,True,4980.0,0,0,21189.0,8.023030817877201,沖
2025-05-28 13:07,21208.0,21212.0,21202.0,21212.0,519.0,6.0,True,3114.0,0,0,21193.2,8.870769869580466,
2025-05-28 13:08,21213.0,21225.0,21213.0,21225.0,727.0,13.0,True,9451.0,0,0,21198.4,12.54811683900603,
2025-05-28 13:09,21224.0,21227.0,21220.0,21227.0,400.0,2.0,True,800.0,0,0,21204.4,10.658165286449295,
2025-05-28 13:10,21228.0,21232.0,21226.0,21231.0,772.0,4.0,True,3088.0,0,0,21208.4,10.656155108352609,
2025-05-28 13:11,21233.0,21233.0,21223.0,21229.0,328.0,-2.0,False,-656.0,0,0,21211.3,8.344608769854148,
2025-05-28 13:12,21229.0,21229.0,21222.0,21228.0,221.0,-1.0,False,-221.0,0,0,21214.4,6.410739874801335,
2025-05-28 13:13,21228.0,21231.0,21222.0,21231.0,217.0,3.0,True,651.0,0,0,21217.7,6.268351423575257,
2025-05-28 13:14,21231.0,21236.0,21227.0,21236.0,385.0,5.0,True,1925.0,0,0,21221.9,6.64407993629154,
2025-05-28 13:15,21237.0,21237.0,21222.0,21232.0,476.0,-4.0,False,-1904.0,0,0,21225.7,2.9680999919904982,
2025-05-28 13:16,21234.0,21241.0,21233.0,21240.0,572.0,8.0,True,4576.0,0,0,21229.1,5.134461658761537,
2025-05-28 13:17,21240.0,21246.0,21237.0,21246.0,453.0,6.0,True,2718.0,0,0,21232.5,6.358177322500882,
2025-05-28 13:18,21249.0,21254.0,21243.0,21252.0,805.0,6.0,True,4830.0,0,0,21235.2,7.911392405062949,
2025-05-28 13:19,21251.0,21257.0,21249.0,21255.0,546.0,3.0,True,1638.0,0,0,21238.0,8.004520199642151,
2025-05-28 13:20,21258.0,21269.0,21254.0,21269.0,863.0,14.0,True,12082.0,0,0,21241.8,12.804941200840195,
2025-05-28 13:21,21271.0,21274.0,21257.0,21258.0,702.0,-11.0,False,-7722.0,0,0,21244.7,6.260384943067811,
2025-05-28 13:22,21261.0,21263.0,21250.0,21255.0,514.0,-3.0,False,-1542.0,0,0,21247.4,3.576908233477293,
2025-05-28 13:23,21257.0,21261.0,21252.0,21257.0,336.0,2.0,True,672.0,0,0,21250.0,3.294117647058824,
2025-05-28 13:24,21255.0,21257.0,21242.0,21250.0,460.0,-7.0,False,-3220.0,0,0,21251.4,-0.6587801274275836,
2025-05-28 13:25,21252.0,21255.0,21238.0,21246.0,530.0,-4.0,False,-2120.0,0,0,21252.8,-3.1995784084917154,
2025-05-28 13:26,21246.0,21246.0,21238.0,21245.0,188.0,-1.0,False,-188.0,0,0,21253.3,-3.9052758865678614,
2025-05-28 13:27,21245.0,21253.0,21242.0,21253.0,270.0,8.0,True,2160.0,0,0,21254.0,-0.4704996706502306,
2025-05-28 13:28,21255.0,21255.0,21250.0,21252.0,236.0,-1.0,False,-236.0,0,0,21254.0,-0.9409993413004611,
2025-05-28 13:29,21251.0,21253.0,21238.0,21238.0,453.0,-14.0,False,-6342.0,0,0,21252.3,-6.728683483669661,
