時間,開盤,最高,最低,收盤,成交量,收盤差,力道和,最大力道和,最小力道和,最大力道和差,最小力道和差,力道,ACTION,bot
2025-07-15 08:49,22521.0,22530.0,22518.0,22524.0,236.0,5.0,-27355.0,0.0,-28943.0,27355.0,1588.0,1180.0,空,bot0
2025-07-15 08:51,22519.0,22528.0,22519.0,22528.0,85.0,8.0,-28720.0,0.0,-29400.0,28720.0,680.0,680.0,沖,bot0
2025-07-15 08:55,22536.0,22540.0,22533.0,22533.0,78.0,-5.0,-25772.0,0.0,-29400.0,25772.0,3628.0,-390.0,空,bot0
2025-07-15 08:56,22548.0,22548.0,22548.0,22548.0,44.0,4.0,-23376.0,0.0,-29400.0,23376.0,6024.0,176.0,沖,bot0
2025-07-15 09:00,22542.0,22556.0,22542.0,22550.0,489.0,8.0,-20892.0,0.0,-29400.0,20892.0,8508.0,3912.0,空,bot0
2025-07-15 09:00,22542.0,22556.0,22537.0,22547.0,645.0,5.0,-21579.0,0.0,-29400.0,21579.0,7821.0,3225.0,沖,bot0
2025-07-15 09:04,22552.0,22561.0,22552.0,22555.0,192.0,5.0,-10519.0,0.0,-29400.0,10519.0,18881.0,960.0,空,bot0
2025-07-15 09:05,22559.0,22560.0,22554.0,22554.0,51.0,-3.0,-8132.0,0.0,-29400.0,8132.0,21268.0,-153.0,空,bot5
2025-07-15 09:05,22559.0,22560.0,22554.0,22554.0,51.0,-3.0,-8132.0,0.0,-29400.0,8132.0,21268.0,-153.0,空,bot6
2025-07-15 09:05,22559.0,22560.0,22554.0,22554.0,51.0,-3.0,-8132.0,0.0,-29400.0,8132.0,21268.0,-153.0,空,bot7
2025-07-15 09:06,22559.0,22569.0,22559.0,22569.0,129.0,10.0,-6189.0,0.0,-29400.0,6189.0,23211.0,1290.0,沖,bot0
2025-07-15 09:06,22559.0,22569.0,22559.0,22569.0,129.0,10.0,-6189.0,0.0,-29400.0,6189.0,23211.0,1290.0,沖,bot6
2025-07-15 09:06,22559.0,22570.0,22559.0,22570.0,204.0,11.0,-5235.0,0.0,-29400.0,5235.0,24165.0,2244.0,沖,bot5
2025-07-15 09:08,22578.0,22582.0,22578.0,22582.0,36.0,4.0,4095.0,4095.0,-29400.0,0.0,33495.0,144.0,沖,bot7
2025-07-15 09:10,22585.0,22589.0,22574.0,22580.0,471.0,-5.0,7252.0,9607.0,-29400.0,2355.0,36652.0,-2355.0,多,bot0
2025-07-15 09:13,22583.0,22591.0,22577.0,22577.0,384.0,-6.0,5171.0,9607.0,-29400.0,4436.0,34571.0,-2304.0,沖,bot0
2025-07-15 09:18,22588.0,22591.0,22574.0,22580.0,470.0,-8.0,19313.0,31784.0,-29400.0,12471.0,48713.0,-3760.0,多,bot0
2025-07-15 09:18,22588.0,22591.0,22564.0,22564.0,873.0,-24.0,2121.0,31784.0,-29400.0,29663.0,31521.0,-20952.0,沖,bot0
2025-07-15 09:19,22569.0,22574.0,22567.0,22574.0,84.0,6.0,4077.0,31784.0,-29400.0,27707.0,33477.0,504.0,多,bot5
2025-07-15 09:19,22569.0,22574.0,22567.0,22574.0,84.0,6.0,4077.0,31784.0,-29400.0,27707.0,33477.0,504.0,多,bot6
