時間,開盤,最高,最低,收盤,成交量,收盤差,力道和,最大力道和,最小力道和,最大力道和差,最小力道和差,力道,ACTION,bot
2025-07-02 15:00,22391.0,22394.0,22389.0,22393.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2025-07-02 15:01,22390.0,22397.0,22386.0,22388.0,236.0,-5.0,-1180.0,0.0,-1180.0,1180.0,0.0,-1180.0,,
2025-07-02 15:02,22391.0,22391.0,22385.0,22386.0,79.0,-2.0,-1338.0,0.0,-1338.0,1338.0,0.0,-158.0,,
2025-07-02 15:03,22386.0,22387.0,22385.0,22385.0,49.0,-1.0,-1387.0,0.0,-1387.0,1387.0,0.0,-49.0,,
2025-07-02 15:04,22385.0,22386.0,22374.0,22378.0,269.0,-7.0,-3270.0,0.0,-3270.0,3270.0,0.0,-1883.0,,
2025-07-02 15:05,22377.0,22380.0,22374.0,22376.0,205.0,-2.0,-3680.0,0.0,-3680.0,3680.0,0.0,-410.0,,
2025-07-02 15:06,22376.0,22379.0,22374.0,22377.0,113.0,1.0,-3567.0,0.0,-3680.0,3567.0,113.0,113.0,,
2025-07-02 15:07,22377.0,22378.0,22375.0,22375.0,47.0,-2.0,-3661.0,0.0,-3680.0,3661.0,19.0,-94.0,,
2025-07-02 15:08,22375.0,22376.0,22372.0,22373.0,119.0,-2.0,-3899.0,0.0,-3899.0,3899.0,0.0,-238.0,,
2025-07-02 15:09,22373.0,22383.0,22373.0,22379.0,132.0,6.0,-3107.0,0.0,-3899.0,3107.0,792.0,792.0,,
2025-07-02 15:10,22379.0,22380.0,22373.0,22373.0,75.0,-6.0,-3557.0,0.0,-3899.0,3557.0,342.0,-450.0,,
2025-07-02 15:11,22373.0,22374.0,22371.0,22374.0,70.0,1.0,-3487.0,0.0,-3899.0,3487.0,412.0,70.0,,
2025-07-02 15:12,22375.0,22378.0,22374.0,22375.0,38.0,1.0,-3449.0,0.0,-3899.0,3449.0,450.0,38.0,,
2025-07-02 15:13,22375.0,22376.0,22373.0,22374.0,62.0,-1.0,-3511.0,0.0,-3899.0,3511.0,388.0,-62.0,,
