時間,開盤,最高,最低,收盤,成交量,收盤差,力道和,最大力道和,最小力道和,最大力道和差,最小力道和差,力道,ACTION,bot
2025-08-18 08:45,24206.0,24206.0,24177.0,24185.0,2156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2025-08-18 08:46,24188.0,24209.0,24186.0,24190.0,865.0,5.0,4325.0,4325.0,0.0,0.0,4325.0,4325.0,,
2025-08-18 08:47,24192.0,24200.0,24190.0,24196.0,399.0,6.0,6719.0,6719.0,0.0,0.0,6719.0,2394.0,,
2025-08-18 08:48,24197.0,24213.0,24197.0,24205.0,600.0,9.0,12119.0,12119.0,0.0,0.0,12119.0,5400.0,,
2025-08-18 08:49,24205.0,24210.0,24197.0,24203.0,294.0,-2.0,11531.0,12119.0,0.0,588.0,11531.0,-588.0,,
2025-08-18 08:50,24203.0,24211.0,24203.0,24208.0,396.0,5.0,13511.0,13511.0,0.0,0.0,13511.0,1980.0,,
2025-08-18 08:51,24208.0,24217.0,24196.0,24216.0,546.0,8.0,17879.0,17879.0,0.0,0.0,17879.0,4368.0,,
2025-08-18 08:52,24216.0,24222.0,24208.0,24215.0,657.0,-1.0,17222.0,17879.0,0.0,657.0,17222.0,-657.0,,
2025-08-18 08:53,24216.0,24217.0,24198.0,24203.0,423.0,-12.0,12146.0,17879.0,0.0,5733.0,12146.0,-5076.0,,
2025-08-18 08:54,24203.0,24211.0,24201.0,24211.0,201.0,8.0,13754.0,17879.0,0.0,4125.0,13754.0,1608.0,,
2025-08-18 08:55,24211.0,24211.0,24199.0,24203.0,230.0,-8.0,11914.0,17879.0,0.0,5965.0,11914.0,-1840.0,,
2025-08-18 08:56,24203.0,24205.0,24185.0,24203.0,569.0,0.0,11914.0,17879.0,0.0,5965.0,11914.0,0.0,,
2025-08-18 08:57,24203.0,24211.0,24200.0,24208.0,325.0,5.0,13539.0,17879.0,0.0,4340.0,13539.0,1625.0,,
2025-08-18 08:58,24208.0,24208.0,24195.0,24201.0,205.0,-7.0,12104.0,17879.0,0.0,5775.0,12104.0,-1435.0,,
2025-08-18 08:59,24201.0,24207.0,24197.0,24200.0,151.0,-1.0,11953.0,17879.0,0.0,5926.0,11953.0,-151.0,,
2025-08-18 09:00,24201.0,24227.0,24197.0,24221.0,1233.0,21.0,37846.0,37846.0,0.0,0.0,37846.0,25893.0,,
2025-08-18 09:01,24221.0,24225.0,24202.0,24204.0,758.0,-17.0,24960.0,37846.0,0.0,12886.0,24960.0,-12886.0,,
2025-08-18 09:02,24205.0,24228.0,24201.0,24227.0,602.0,23.0,38806.0,38806.0,0.0,0.0,38806.0,13846.0,,
2025-08-18 09:03,24227.0,24265.0,24226.0,24249.0,2397.0,22.0,91540.0,91540.0,0.0,0.0,91540.0,52734.0,,
2025-08-18 09:04,24249.0,24265.0,24240.0,24255.0,982.0,6.0,97432.0,97432.0,0.0,0.0,97432.0,5892.0,,
2025-08-18 09:05,24255.0,24266.0,24240.0,24262.0,995.0,7.0,104397.0,104397.0,0.0,0.0,104397.0,6965.0,,
2025-08-18 09:06,24263.0,24279.0,24262.0,24263.0,1353.0,1.0,105750.0,105750.0,0.0,0.0,105750.0,1353.0,,
2025-08-18 09:07,24264.0,24272.0,24260.0,24262.0,491.0,-1.0,105259.0,105750.0,0.0,491.0,105259.0,-491.0,,
2025-08-18 09:08,24262.0,24278.0,24261.0,24278.0,491.0,16.0,113115.0,113115.0,0.0,0.0,113115.0,7856.0,,
2025-08-18 09:09,24278.0,24295.0,24274.0,24286.0,1611.0,8.0,126003.0,126003.0,0.0,0.0,126003.0,12888.0,,
2025-08-18 09:10,24287.0,24304.0,24283.0,24299.0,1243.0,13.0,142162.0,142162.0,0.0,0.0,142162.0,16159.0,,
2025-08-18 09:11,24294.0,24304.0,24286.0,24286.0,752.0,-13.0,132386.0,142162.0,0.0,9776.0,132386.0,-9776.0,,
2025-08-18 09:12,24286.0,24296.0,24277.0,24287.0,809.0,1.0,133195.0,142162.0,0.0,8967.0,133195.0,809.0,,
2025-08-18 09:13,24285.0,24302.0,24285.0,24297.0,620.0,10.0,139395.0,142162.0,0.0,2767.0,139395.0,6200.0,,
2025-08-18 09:14,24299.0,24318.0,24298.0,24314.0,1024.0,17.0,156803.0,156803.0,0.0,0.0,156803.0,17408.0,,
2025-08-18 09:15,24314.0,24325.0,24314.0,24316.0,1647.0,2.0,160097.0,160097.0,0.0,0.0,160097.0,3294.0,,
2025-08-18 09:16,24318.0,24343.0,24314.0,24337.0,1312.0,21.0,187649.0,187649.0,0.0,0.0,187649.0,27552.0,,
2025-08-18 09:17,24336.0,24339.0,24318.0,24323.0,646.0,-14.0,178605.0,187649.0,0.0,9044.0,178605.0,-9044.0,,
2025-08-18 09:18,24322.0,24328.0,24313.0,24319.0,537.0,-4.0,176457.0,187649.0,0.0,11192.0,176457.0,-2148.0,,
2025-08-18 09:19,24319.0,24334.0,24317.0,24334.0,448.0,15.0,183177.0,187649.0,0.0,4472.0,183177.0,6720.0,,
2025-08-18 09:20,24334.0,24339.0,24326.0,24339.0,555.0,5.0,185952.0,187649.0,0.0,1697.0,185952.0,2775.0,,
2025-08-18 09:21,24338.0,24350.0,24338.0,24342.0,967.0,3.0,188853.0,188853.0,0.0,0.0,188853.0,2901.0,,
2025-08-18 09:22,24342.0,24352.0,24339.0,24348.0,624.0,6.0,192597.0,192597.0,0.0,0.0,192597.0,3744.0,,
2025-08-18 09:23,24349.0,24350.0,24333.0,24335.0,414.0,-13.0,187215.0,192597.0,0.0,5382.0,187215.0,-5382.0,,
2025-08-18 09:24,24334.0,24348.0,24334.0,24342.0,382.0,7.0,189889.0,192597.0,0.0,2708.0,189889.0,2674.0,,
2025-08-18 09:25,24342.0,24344.0,24331.0,24337.0,425.0,-5.0,187764.0,192597.0,0.0,4833.0,187764.0,-2125.0,,
2025-08-18 09:26,24337.0,24349.0,24337.0,24339.0,399.0,2.0,188562.0,192597.0,0.0,4035.0,188562.0,798.0,,
