時間,開盤,最高,最低,收盤,成交量,收盤差,力道方向,力道,昨收,ATR20,ma10,bias,ACTION,bot
2025-06-16 15:00,22073.0,22074.0,22063.0,22069.0,963.0,0.0,False,0.0,0,0,,0.0,,
2025-06-16 15:01,22069.0,22076.0,22065.0,22074.0,245.0,5.0,True,1225.0,0,0,,0.0,,
2025-06-16 15:02,22074.0,22074.0,22067.0,22070.0,123.0,-4.0,False,-492.0,0,0,,0.0,,
2025-06-16 15:03,22070.0,22073.0,22067.0,22068.0,160.0,-2.0,False,-320.0,0,0,,0.0,,
2025-06-16 15:04,22068.0,22073.0,22067.0,22070.0,89.0,2.0,True,178.0,0,0,,0.0,,
2025-06-16 15:05,22071.0,22071.0,22066.0,22070.0,101.0,0.0,False,0.0,0,0,,0.0,,
2025-06-16 15:06,22070.0,22074.0,22063.0,22064.0,133.0,-6.0,False,-798.0,0,0,,0.0,,
2025-06-16 15:07,22068.0,22070.0,22065.0,22070.0,71.0,6.0,True,426.0,0,0,,0.0,,
2025-06-16 15:08,22070.0,22072.0,22067.0,22070.0,76.0,0.0,False,0.0,0,0,,0.0,,
2025-06-16 15:09,22070.0,22071.0,22069.0,22069.0,31.0,-1.0,False,-31.0,0,0,22069.4,-0.18124643171153504,,
2025-06-16 15:10,22069.0,22070.0,22063.0,22067.0,114.0,-2.0,False,-228.0,0,0,22069.2,-0.9968644083159912,,
2025-06-16 15:11,22067.0,22082.0,22067.0,22081.0,231.0,14.0,True,3234.0,0,0,22069.9,5.029474533187075,,
2025-06-16 15:12,22081.0,22091.0,22080.0,22091.0,301.0,10.0,True,3010.0,0,0,22072.0,8.608191373686118,,
2025-06-16 15:13,22090.0,22097.0,22087.0,22094.0,226.0,3.0,True,678.0,0,0,22074.6,8.788381216421342,,
2025-06-16 15:14,22094.0,22098.0,22093.0,22096.0,203.0,2.0,True,406.0,0,0,22077.2,8.515572626963234,,
2025-06-16 15:15,22096.0,22097.0,22088.0,22088.0,149.0,-8.0,False,-1192.0,0,0,22079.0,4.076271570270393,,
2025-06-16 15:16,22089.0,22089.0,22085.0,22087.0,78.0,-1.0,False,-78.0,0,0,22081.3,2.5813697563099676,,
2025-06-16 15:17,22087.0,22087.0,22074.0,22076.0,191.0,-11.0,False,-2101.0,0,0,22081.9,-2.6718715327944853,,
2025-06-16 15:18,22077.0,22079.0,22075.0,22078.0,93.0,2.0,True,186.0,0,0,22082.7,-2.1283629266352064,,
2025-06-16 15:19,22078.0,22078.0,22070.0,22071.0,103.0,-7.0,False,-721.0,0,0,22082.9,-5.388784987479658,,
2025-06-16 15:20,22070.0,22082.0,22070.0,22082.0,87.0,11.0,True,957.0,0,0,22084.4,-1.086739961240267,,
2025-06-16 15:21,22082.0,22083.0,22075.0,22078.0,67.0,-4.0,False,-268.0,0,0,22084.1,-2.7621682567994825,,
2025-06-16 15:22,22080.0,22080.0,22071.0,22073.0,65.0,-5.0,False,-325.0,0,0,22082.3,-4.211517821965679,,
2025-06-16 15:23,22073.0,22075.0,22064.0,22065.0,199.0,-8.0,False,-1592.0,0,0,22079.4,-6.521916356423388,,
2025-06-16 15:24,22065.0,22072.0,22065.0,22069.0,69.0,4.0,True,276.0,0,0,22076.7,-3.487840121032911,,
2025-06-16 15:25,22069.0,22070.0,22059.0,22063.0,194.0,-6.0,False,-1164.0,0,0,22074.2,-5.07379655887902,,
2025-06-16 15:26,22063.0,22067.0,22062.0,22067.0,48.0,4.0,True,192.0,0,0,22072.2,-2.3559047127158723,,
2025-06-16 15:27,22067.0,22075.0,22067.0,22072.0,82.0,5.0,True,410.0,0,0,22071.8,0.09061336184666752,,
2025-06-16 15:28,22072.0,22074.0,22069.0,22074.0,79.0,2.0,True,158.0,0,0,22071.4,1.1779950524201204,,
2025-06-16 15:29,22074.0,22074.0,22071.0,22071.0,23.0,-3.0,False,-69.0,0,0,22071.4,-0.18123000806539466,,
