時間,開盤,最高,最低,收盤,成交量,收盤差,力道方向,力道,昨收,ATR20,ma10,bias,ACTION,bot
2025-06-17 08:45,22147.0,22167.0,22144.0,22165.0,2334.0,0.0,False,0.0,0,0,,0.0,,
2025-06-17 08:46,22165.0,22178.0,22156.0,22175.0,1040.0,10.0,True,10400.0,0,0,,0.0,,
2025-06-17 08:47,22174.0,22179.0,22163.0,22178.0,447.0,3.0,True,1341.0,0,0,,0.0,,
2025-06-17 08:48,22178.0,22188.0,22176.0,22188.0,438.0,10.0,True,4380.0,0,0,,0.0,,
2025-06-17 08:49,22188.0,22189.0,22176.0,22184.0,421.0,-4.0,False,-1684.0,0,0,,0.0,,
2025-06-17 08:50,22183.0,22186.0,22176.0,22183.0,325.0,-1.0,False,-325.0,0,0,,0.0,,
2025-06-17 08:51,22183.0,22186.0,22177.0,22183.0,253.0,0.0,False,0.0,0,0,,0.0,,
2025-06-17 08:52,22184.0,22184.0,22177.0,22180.0,230.0,-3.0,False,-690.0,0,0,,0.0,,
2025-06-17 08:53,22180.0,22187.0,22178.0,22187.0,183.0,7.0,True,1281.0,0,0,,0.0,,
2025-06-17 08:54,22186.0,22187.0,22179.0,22183.0,236.0,-4.0,False,-944.0,0,0,22180.6,1.0820266358896762,,
2025-06-17 08:55,22185.0,22185.0,22176.0,22183.0,294.0,0.0,False,0.0,0,0,22182.4,0.27048470859715124,,
2025-06-17 08:56,22184.0,22192.0,22180.0,22190.0,294.0,7.0,True,2058.0,0,0,22183.9,2.749741929957557,,
2025-06-17 08:57,22188.0,22200.0,22184.0,22200.0,410.0,10.0,True,4100.0,0,0,22186.1,6.265184056684797,,
2025-06-17 08:58,22200.0,22204.0,22196.0,22201.0,536.0,1.0,True,536.0,0,0,22187.4,6.129605091177219,,
2025-06-17 08:59,22201.0,22208.0,22195.0,22197.0,323.0,-4.0,False,-1292.0,0,0,22188.7,3.740642759602533,,
2025-06-17 09:00,22199.0,22219.0,22187.0,22219.0,1211.0,22.0,True,26642.0,0,0,22192.3,12.03120001081489,,
2025-06-17 09:01,22220.0,22235.0,22219.0,22229.0,1220.0,10.0,True,12200.0,0,0,22196.9,14.461478855154793,,
2025-06-17 09:02,22229.0,22235.0,22226.0,22233.0,476.0,4.0,True,1904.0,0,0,22202.2,13.872499121708332,,
2025-06-17 09:03,22233.0,22249.0,22233.0,22242.0,757.0,9.0,True,6813.0,0,0,22207.7,15.445093368515996,,
2025-06-17 09:04,22242.0,22254.0,22235.0,22254.0,751.0,12.0,True,9012.0,0,0,22214.8,17.645893728505648,,
2025-06-17 09:05,22254.0,22260.0,22246.0,22255.0,1242.0,1.0,True,1242.0,0,0,22222.0,14.850148501485014,,
2025-06-17 09:06,22250.0,22256.0,22240.0,22251.0,672.0,-4.0,False,-2688.0,0,0,22228.1,10.302275048250394,,
2025-06-17 09:07,22251.0,22254.0,22241.0,22253.0,433.0,2.0,True,866.0,0,0,22233.4,8.815565770416825,,
2025-06-17 09:08,22252.0,22253.0,22230.0,22231.0,751.0,-22.0,False,-16522.0,0,0,22236.4,-2.42845064848692,,
2025-06-17 09:09,22231.0,22234.0,22215.0,22217.0,1070.0,-14.0,False,-14980.0,0,0,22238.4,-9.62299446003375,,
2025-06-17 09:10,22217.0,22219.0,22183.0,22185.0,2003.0,-32.0,False,-64096.0,0,0,22235.0,-22.4870699347875,,
2025-06-17 09:11,22186.0,22193.0,22167.0,22193.0,1613.0,8.0,True,12904.0,0,0,22231.4,-17.272866306216187,,
2025-06-17 09:12,22194.0,22197.0,22180.0,22180.0,667.0,-13.0,False,-8671.0,0,0,22226.1,-20.741380629079572,,
2025-06-17 09:13,22180.0,22184.0,22166.0,22179.0,765.0,-1.0,False,-765.0,0,0,22219.8,-18.362001458158613,,
2025-06-17 09:14,22178.0,22187.0,22176.0,22181.0,469.0,2.0,True,938.0,0,0,22212.5,-14.181204276871131,,
2025-06-17 09:15,22181.0,22181.0,22147.0,22157.0,1529.0,-24.0,False,-36696.0,0,0,22202.7,-20.583082237746186,,
2025-06-17 09:16,22157.0,22173.0,22150.0,22168.0,786.0,11.0,True,8646.0,0,0,22194.4,-11.894892405292081,,
2025-06-17 09:17,22168.0,22169.0,22162.0,22166.0,333.0,-2.0,False,-666.0,0,0,22185.7,-8.879593612101816,,
2025-06-17 09:18,22168.0,22174.0,22160.0,22163.0,405.0,-3.0,False,-1215.0,0,0,22178.9,-7.168975918553875,,
2025-06-17 09:19,22163.0,22164.0,22150.0,22153.0,550.0,-10.0,False,-5500.0,0,0,22172.5,-8.794678092231367,,
2025-06-17 09:20,22154.0,22168.0,22153.0,22153.0,631.0,0.0,False,0.0,0,0,22169.3,-7.352510002570796,,
2025-06-17 09:21,22153.0,22163.0,22152.0,22160.0,315.0,7.0,True,2205.0,0,0,22166.0,-2.706848326265452,,
2025-06-17 09:22,22160.0,22160.0,22145.0,22153.0,641.0,-7.0,False,-4487.0,0,0,22163.3,-4.647322375277722,,
2025-06-17 09:23,22153.0,22156.0,22146.0,22156.0,367.0,3.0,True,1101.0,0,0,22161.0,-2.256215874734895,,
2025-06-17 09:24,22156.0,22161.0,22149.0,22151.0,399.0,-5.0,False,-1995.0,0,0,22158.0,-3.1591298853687158,,
2025-06-17 09:25,22151.0,22156.0,22149.0,22150.0,383.0,-1.0,False,-383.0,0,0,22157.3,-3.2946252476607136,,
2025-06-17 09:26,22148.0,22160.0,22147.0,22153.0,398.0,3.0,True,1194.0,0,0,22155.8,-1.2637774307401548,,
2025-06-17 09:27,22153.0,22163.0,22148.0,22150.0,385.0,-3.0,False,-1155.0,0,0,22154.2,-1.8958030531460073,,
2025-06-17 09:28,22150.0,22155.0,22148.0,22152.0,208.0,2.0,True,416.0,0,0,22153.1,-0.4965445016717953,,
2025-06-17 09:29,22152.0,22157.0,22151.0,22153.0,179.0,1.0,True,179.0,0,0,22153.1,-0.04514040924229332,,
2025-06-17 09:30,22151.0,22158.0,22134.0,22158.0,1229.0,5.0,True,6145.0,0,0,22153.6,1.9861331792582042,,
2025-06-17 09:31,22159.0,22166.0,22156.0,22157.0,701.0,-1.0,False,-701.0,0,0,22153.3,1.670180063467171,,
2025-06-17 09:32,22157.0,22173.0,22154.0,22169.0,574.0,12.0,True,6888.0,0,0,22154.9,6.364280588040815,,
2025-06-17 09:33,22168.0,22180.0,22167.0,22176.0,604.0,7.0,True,4228.0,0,0,22156.9,8.620339487924097,,
2025-06-17 09:34,22175.0,22183.0,22172.0,22181.0,487.0,5.0,True,2435.0,0,0,22159.9,9.52170361779545,,
2025-06-17 09:35,22181.0,22181.0,22165.0,22168.0,454.0,-13.0,False,-5902.0,0,0,22161.7,2.8427422084042613,,
2025-06-17 09:36,22167.0,22168.0,22158.0,22160.0,368.0,-8.0,False,-2944.0,0,0,22162.4,-1.0829152077398907,,
2025-06-17 09:37,22160.0,22180.0,22159.0,22180.0,272.0,20.0,True,5440.0,0,0,22165.4,6.586842556416101,,
2025-06-17 09:38,22180.0,22183.0,22167.0,22169.0,394.0,-11.0,False,-4334.0,0,0,22167.1,0.857126101294917,,
2025-06-17 09:39,22169.0,22174.0,22167.0,22172.0,127.0,3.0,True,381.0,0,0,22169.0,1.3532410122242773,,
2025-06-17 09:40,22172.0,22181.0,22169.0,22178.0,218.0,6.0,True,1308.0,0,0,22171.0,3.157277524694421,,
2025-06-17 09:41,22179.0,22179.0,22169.0,22175.0,167.0,-3.0,False,-501.0,0,0,22172.8,0.9922066676291347,,
2025-06-17 09:42,22174.0,22184.0,22172.0,22174.0,319.0,-1.0,False,-319.0,0,0,22173.3,0.31569500254843785,,
2025-06-17 09:43,22174.0,22177.0,22168.0,22177.0,197.0,3.0,True,591.0,0,0,22173.4,1.6235669766470386,,
2025-06-17 09:44,22177.0,22184.0,22171.0,22183.0,207.0,6.0,True,1242.0,0,0,22173.6,4.239275534870953,,
2025-06-17 09:45,22183.0,22199.0,22180.0,22198.0,956.0,15.0,True,14340.0,0,0,22176.6,9.64981106211117,,
2025-06-17 09:46,22198.0,22208.0,22198.0,22206.0,589.0,8.0,True,4712.0,0,0,22181.2,11.18063946044365,,
2025-06-17 09:47,22206.0,22234.0,22206.0,22219.0,1386.0,13.0,True,18018.0,0,0,22185.1,15.280526118882248,,
2025-06-17 09:48,22219.0,22224.0,22214.0,22217.0,453.0,-2.0,False,-906.0,0,0,22189.9,12.2127634644584,,
2025-06-17 09:49,22217.0,22232.0,22217.0,22230.0,444.0,13.0,True,5772.0,0,0,22195.7,15.453443685037765,,
2025-06-17 09:50,22233.0,22234.0,22223.0,22224.0,403.0,-6.0,False,-2418.0,0,0,22200.3,10.675531411738007,,
2025-06-17 09:51,22223.0,22239.0,22223.0,22239.0,469.0,15.0,True,7035.0,0,0,22206.7,14.545159794115861,,
2025-06-17 09:52,22237.0,22242.0,22235.0,22239.0,517.0,0.0,False,0.0,0,0,22213.2,11.61471557452293,,
2025-06-17 09:53,22239.0,22243.0,22237.0,22239.0,304.0,0.0,False,0.0,0,0,22219.4,8.821120282275194,,
2025-06-17 09:54,22239.0,22241.0,22235.0,22235.0,196.0,-4.0,False,-784.0,0,0,22224.6,4.679499293576242,,
2025-06-17 09:55,22234.0,22237.0,22224.0,22224.0,494.0,-11.0,False,-5434.0,0,0,22227.2,-1.4396775122375862,,
2025-06-17 09:56,22225.0,22230.0,22219.0,22224.0,617.0,0.0,False,0.0,0,0,22229.0,-2.249313959242431,,
2025-06-17 09:57,22224.0,22233.0,22221.0,22222.0,364.0,-2.0,False,-728.0,0,0,22229.3,-3.2839540606313617,,
2025-06-17 09:58,22222.0,22227.0,22219.0,22223.0,216.0,1.0,True,216.0,0,0,22229.9,-3.1039275930172674,,
2025-06-17 09:59,22223.0,22227.0,22220.0,22226.0,149.0,3.0,True,447.0,0,0,22229.5,-1.5744843563732878,,
2025-06-17 10:00,22225.0,22236.0,22224.0,22224.0,462.0,-2.0,False,-924.0,0,0,22229.5,-2.474189702872309,,
2025-06-17 10:01,22224.0,22226.0,22212.0,22224.0,507.0,0.0,False,0.0,0,0,22228.0,-1.7995321216483713,,
2025-06-17 10:02,22223.0,22225.0,22212.0,22215.0,333.0,-9.0,False,-2997.0,0,0,22225.6,-4.769275070188677,,
2025-06-17 10:03,22215.0,22217.0,22210.0,22213.0,317.0,-2.0,False,-634.0,0,0,22223.0,-4.499842505512307,,
2025-06-17 10:04,22213.0,22215.0,22207.0,22212.0,242.0,-1.0,False,-242.0,0,0,22220.7,-3.9152681958717444,,
2025-06-17 10:05,22213.0,22223.0,22211.0,22216.0,268.0,4.0,True,1072.0,0,0,22219.9,-1.7551834166676965,,
2025-06-17 10:06,22216.0,22216.0,22173.0,22173.0,1401.0,-43.0,False,-60243.0,0,0,22214.8,-18.81628463906912,,
2025-06-17 10:07,22176.0,22196.0,22173.0,22195.0,605.0,22.0,True,13310.0,0,0,22212.1,-7.698506669787434,,
2025-06-17 10:08,22195.0,22195.0,22177.0,22180.0,397.0,-15.0,False,-5955.0,0,0,22207.8,-12.518124262646129,,
2025-06-17 10:09,22180.0,22180.0,22170.0,22171.0,518.0,-9.0,False,-4662.0,0,0,22202.3,-14.097638532944458,,
2025-06-17 10:10,22173.0,22173.0,22160.0,22160.0,535.0,-11.0,False,-5885.0,0,0,22195.9,-16.174158290495747,,
2025-06-17 10:11,22155.0,22157.0,22144.0,22145.0,902.0,-15.0,False,-13530.0,0,0,22188.0,-19.37984496124031,,
2025-06-17 10:12,22145.0,22151.0,22140.0,22143.0,639.0,-2.0,False,-1278.0,0,0,22180.8,-17.041765851546955,,
2025-06-17 10:13,22144.0,22144.0,22119.0,22119.0,1723.0,-24.0,False,-41352.0,0,0,22171.4,-23.63405107480874,,
2025-06-17 10:14,22120.0,22120.0,22086.0,22096.0,2591.0,-23.0,False,-59593.0,0,0,22159.8,-28.790873563840503,,
2025-06-17 10:15,22093.0,22102.0,22083.0,22101.0,1234.0,5.0,True,6170.0,0,0,22148.3,-21.356040869953574,,
2025-06-17 10:16,22101.0,22114.0,22100.0,22109.0,904.0,8.0,True,7232.0,0,0,22141.9,-14.858706795713761,,
