時間,開盤,最高,最低,收盤,成交量,收盤差,力道方向,力道,昨收,ATR20,ma10,bias,ACTION,bot
2025-06-19 09:09,21799.0,21802.0,21796.0,21796.0,94.0,-5.0,False,-470.0,0,0,21800.9,-2.247613630630596,空,bot0
2025-06-19 09:09,21799.0,21802.0,21796.0,21796.0,94.0,-5.0,False,-470.0,0,0,21800.9,-2.247613630630596,空,bot1
2025-06-19 09:09,21799.0,21802.0,21796.0,21796.0,94.0,-5.0,False,-470.0,0,0,21800.9,-2.247613630630596,空,bot2
2025-06-19 09:09,21799.0,21802.0,21796.0,21796.0,94.0,-5.0,False,-470.0,0,0,21800.9,-2.247613630630596,空,bot3
2025-06-19 09:09,21799.0,21802.0,21796.0,21796.0,94.0,-5.0,False,-470.0,0,0,21800.9,-2.247613630630596,空,bot4
2025-06-19 09:09,21799.0,21802.0,21796.0,21796.0,94.0,-5.0,False,-470.0,0,0,21800.9,-2.247613630630596,空,bot5
2025-06-19 09:09,21799.0,21802.0,21796.0,21796.0,94.0,-5.0,False,-470.0,0,0,21800.9,-2.247613630630596,空,bot6
2025-06-19 09:09,21799.0,21802.0,21796.0,21796.0,94.0,-5.0,False,-470.0,0,0,21800.9,-2.247613630630596,空,bot7
2025-06-19 09:09,21799.0,21802.0,21796.0,21796.0,94.0,-5.0,False,-470.0,0,0,21800.9,-2.247613630630596,空,bot8
2025-06-19 09:09,21799.0,21802.0,21796.0,21796.0,94.0,-5.0,False,-470.0,0,0,21800.9,-2.247613630630596,空,bot9
2025-06-19 09:09,21799.0,21802.0,21786.0,21796.0,353.0,-5.0,False,-1765.0,0,0,21800.9,-2.247613630630596,沖,bot1
2025-06-19 09:09,21799.0,21802.0,21786.0,21796.0,353.0,-5.0,False,-1765.0,0,0,21800.9,-2.247613630630596,沖,bot2
2025-06-19 09:09,21799.0,21802.0,21786.0,21796.0,353.0,-5.0,False,-1765.0,0,0,21800.9,-2.247613630630596,沖,bot3
2025-06-19 09:09,21799.0,21802.0,21786.0,21796.0,353.0,-5.0,False,-1765.0,0,0,21800.9,-2.247613630630596,沖,bot4
2025-06-19 09:09,21799.0,21802.0,21786.0,21796.0,353.0,-5.0,False,-1765.0,0,0,21800.9,-2.247613630630596,沖,bot6
2025-06-19 09:09,21799.0,21802.0,21786.0,21796.0,353.0,-5.0,False,-1765.0,0,0,21800.9,-2.247613630630596,沖,bot7
2025-06-19 09:09,21799.0,21802.0,21786.0,21796.0,353.0,-5.0,False,-1765.0,0,0,21800.9,-2.247613630630596,沖,bot8
2025-06-19 09:09,21799.0,21802.0,21786.0,21796.0,353.0,-5.0,False,-1765.0,0,0,21800.9,-2.247613630630596,沖,bot9
2025-06-19 09:09,21799.0,21802.0,21786.0,21799.0,472.0,-2.0,False,-944.0,0,0,21801.2,-1.0091187641050618,沖,bot0
2025-06-19 09:09,21799.0,21802.0,21786.0,21799.0,472.0,-2.0,False,-944.0,0,0,21801.2,-1.0091187641050618,沖,bot5
2025-06-19 09:16,21796.0,21798.0,21788.0,21788.0,191.0,-8.0,False,-1528.0,0,0,21787.3,0.3212880898508432,空,bot0
2025-06-19 09:16,21796.0,21798.0,21788.0,21788.0,191.0,-8.0,False,-1528.0,0,0,21787.3,0.3212880898508432,空,bot1
2025-06-19 09:16,21796.0,21798.0,21788.0,21788.0,191.0,-8.0,False,-1528.0,0,0,21787.3,0.3212880898508432,空,bot2
2025-06-19 09:16,21796.0,21798.0,21788.0,21788.0,191.0,-8.0,False,-1528.0,0,0,21787.3,0.3212880898508432,空,bot3
2025-06-19 09:16,21796.0,21798.0,21788.0,21788.0,191.0,-8.0,False,-1528.0,0,0,21787.3,0.3212880898508432,空,bot4
2025-06-19 09:16,21796.0,21798.0,21779.0,21784.0,434.0,-12.0,False,-5208.0,0,0,21786.9,-1.3310750955856294,沖,bot4
2025-06-19 09:17,21784.0,21786.0,21780.0,21786.0,39.0,2.0,True,78.0,0,0,21786.9,-0.4130922710442766,沖,bot3
2025-06-19 09:17,21784.0,21788.0,21780.0,21788.0,111.0,4.0,True,444.0,0,0,21787.1,0.4130884789629896,沖,bot2
2025-06-19 09:17,21784.0,21789.0,21780.0,21789.0,115.0,5.0,True,575.0,0,0,21787.2,0.8261731658952377,沖,bot1
2025-06-19 09:17,21784.0,21791.0,21780.0,21791.0,142.0,7.0,True,994.0,0,0,21787.4,1.652331163883045,沖,bot0
2025-06-19 09:18,21798.0,21803.0,21796.0,21796.0,205.0,-3.0,False,-615.0,0,0,21787.7,3.809488840033263,空,bot5
2025-06-19 09:18,21798.0,21803.0,21796.0,21796.0,205.0,-3.0,False,-615.0,0,0,21787.7,3.809488840033263,空,bot6
2025-06-19 09:18,21798.0,21803.0,21796.0,21796.0,205.0,-3.0,False,-615.0,0,0,21787.7,3.809488840033263,空,bot7
2025-06-19 09:18,21798.0,21803.0,21796.0,21796.0,205.0,-3.0,False,-615.0,0,0,21787.7,3.809488840033263,空,bot8
2025-06-19 09:18,21798.0,21803.0,21796.0,21796.0,205.0,-3.0,False,-615.0,0,0,21787.7,3.809488840033263,空,bot9
2025-06-19 09:18,21798.0,21803.0,21790.0,21796.0,415.0,-3.0,False,-1245.0,0,0,21787.7,3.809488840033263,沖,bot9
2025-06-19 09:19,21791.0,21795.0,21787.0,21795.0,102.0,5.0,True,510.0,0,0,21786.8,3.763746855894729,沖,bot8
2025-06-19 09:20,21781.0,21782.0,21772.0,21774.0,377.0,-7.0,False,-2639.0,0,0,21784.4,-4.774058500579063,沖,bot5
2025-06-19 09:20,21781.0,21782.0,21772.0,21774.0,377.0,-7.0,False,-2639.0,0,0,21784.4,-4.774058500579063,沖,bot6
2025-06-19 09:20,21781.0,21782.0,21772.0,21774.0,377.0,-7.0,False,-2639.0,0,0,21784.4,-4.774058500579063,沖,bot7
2025-06-19 09:33,21746.0,21749.0,21744.0,21744.0,181.0,-6.0,False,-1086.0,0,0,21752.9,-4.091408501855594,空,bot0
2025-06-19 09:33,21746.0,21749.0,21744.0,21744.0,181.0,-6.0,False,-1086.0,0,0,21752.9,-4.091408501855594,空,bot1
2025-06-19 09:33,21746.0,21749.0,21744.0,21744.0,181.0,-6.0,False,-1086.0,0,0,21752.9,-4.091408501855594,空,bot2
2025-06-19 09:33,21746.0,21749.0,21744.0,21744.0,181.0,-6.0,False,-1086.0,0,0,21752.9,-4.091408501855594,空,bot3
2025-06-19 09:33,21746.0,21749.0,21744.0,21744.0,181.0,-6.0,False,-1086.0,0,0,21752.9,-4.091408501855594,空,bot4
2025-06-19 09:33,21746.0,21749.0,21744.0,21744.0,181.0,-6.0,False,-1086.0,0,0,21752.9,-4.091408501855594,空,bot5
2025-06-19 09:33,21746.0,21749.0,21744.0,21744.0,181.0,-6.0,False,-1086.0,0,0,21752.9,-4.091408501855594,空,bot6
2025-06-19 09:33,21746.0,21749.0,21744.0,21744.0,181.0,-6.0,False,-1086.0,0,0,21752.9,-4.091408501855594,空,bot7
2025-06-19 09:33,21746.0,21749.0,21744.0,21744.0,181.0,-6.0,False,-1086.0,0,0,21752.9,-4.091408501855594,空,bot8
2025-06-19 09:33,21746.0,21749.0,21744.0,21744.0,181.0,-6.0,False,-1086.0,0,0,21752.9,-4.091408501855594,空,bot9
2025-06-19 09:33,21746.0,21749.0,21741.0,21749.0,294.0,-1.0,False,-294.0,0,0,21753.4,-2.0226723178912054,沖,bot4
2025-06-19 09:33,21746.0,21749.0,21741.0,21749.0,294.0,-1.0,False,-294.0,0,0,21753.4,-2.0226723178912054,沖,bot9
2025-06-19 09:34,21741.0,21744.0,21734.0,21741.0,284.0,-2.0,False,-568.0,0,0,21749.4,-3.862175508290553,沖,bot3
2025-06-19 09:34,21741.0,21744.0,21734.0,21741.0,284.0,-2.0,False,-568.0,0,0,21749.4,-3.862175508290553,沖,bot8
2025-06-19 09:35,21733.0,21733.0,21721.0,21723.0,705.0,-10.0,False,-7050.0,0,0,21744.6,-9.933500731215355,沖,bot0
2025-06-19 09:35,21733.0,21733.0,21721.0,21723.0,705.0,-10.0,False,-7050.0,0,0,21744.6,-9.933500731215355,沖,bot1
2025-06-19 09:35,21733.0,21733.0,21721.0,21723.0,705.0,-10.0,False,-7050.0,0,0,21744.6,-9.933500731215355,沖,bot2
2025-06-19 09:35,21733.0,21733.0,21721.0,21723.0,705.0,-10.0,False,-7050.0,0,0,21744.6,-9.933500731215355,沖,bot5
2025-06-19 09:35,21733.0,21733.0,21721.0,21723.0,705.0,-10.0,False,-7050.0,0,0,21744.6,-9.933500731215355,沖,bot6
2025-06-19 09:35,21733.0,21733.0,21721.0,21723.0,705.0,-10.0,False,-7050.0,0,0,21744.6,-9.933500731215355,沖,bot7
2025-06-19 09:37,21748.0,21750.0,21745.0,21745.0,290.0,-3.0,False,-870.0,0,0,21742.1,1.3338178004891228,空,bot4
2025-06-19 09:37,21748.0,21750.0,21736.0,21741.0,401.0,-7.0,False,-2807.0,0,0,21741.7,-0.3219619440985422,沖,bot4
2025-06-19 09:38,21733.0,21742.0,21733.0,21737.0,179.0,4.0,True,716.0,0,0,21738.8,-0.8280125857909694,空,bot3
2025-06-19 09:39,21724.0,21725.0,21717.0,21720.0,524.0,-6.0,False,-3144.0,0,0,21736.4,-7.5449476454249345,沖,bot3
2025-06-19 09:43,21724.0,21725.0,21720.0,21720.0,63.0,-4.0,False,-252.0,0,0,21727.9,-3.635878294727725,空,bot0
2025-06-19 09:43,21724.0,21725.0,21720.0,21720.0,63.0,-4.0,False,-252.0,0,0,21727.9,-3.635878294727725,空,bot1
2025-06-19 09:43,21724.0,21725.0,21720.0,21720.0,63.0,-4.0,False,-252.0,0,0,21727.9,-3.635878294727725,空,bot2
2025-06-19 09:43,21724.0,21725.0,21720.0,21720.0,63.0,-4.0,False,-252.0,0,0,21727.9,-3.635878294727725,空,bot3
2025-06-19 09:43,21724.0,21725.0,21720.0,21720.0,63.0,-4.0,False,-252.0,0,0,21727.9,-3.635878294727725,空,bot4
2025-06-19 09:45,21706.0,21708.0,21704.0,21708.0,322.0,3.0,True,966.0,0,0,21721.7,-6.307056998301572,沖,bot4
2025-06-19 09:45,21706.0,21709.0,21704.0,21709.0,337.0,4.0,True,1348.0,0,0,21721.8,-5.892697658573081,沖,bot3
2025-06-19 09:45,21706.0,21710.0,21704.0,21710.0,361.0,5.0,True,1805.0,0,0,21721.9,-5.478342133976059,沖,bot1
2025-06-19 09:45,21706.0,21710.0,21704.0,21710.0,361.0,5.0,True,1805.0,0,0,21721.9,-5.478342133976059,沖,bot2
2025-06-19 09:45,21706.0,21713.0,21704.0,21713.0,403.0,8.0,True,3224.0,0,0,21722.2,-4.2352984504335325,沖,bot0
2025-06-19 09:48,21732.0,21737.0,21730.0,21732.0,236.0,2.0,True,472.0,0,0,21720.3,5.386665930028926,空,bot5
2025-06-19 09:48,21732.0,21737.0,21730.0,21732.0,236.0,2.0,True,472.0,0,0,21720.3,5.386665930028926,空,bot6
2025-06-19 09:48,21732.0,21737.0,21730.0,21732.0,236.0,2.0,True,472.0,0,0,21720.3,5.386665930028926,空,bot7
2025-06-19 09:48,21732.0,21737.0,21730.0,21732.0,236.0,2.0,True,472.0,0,0,21720.3,5.386665930028926,空,bot8
2025-06-19 09:48,21732.0,21737.0,21730.0,21732.0,236.0,2.0,True,472.0,0,0,21720.3,5.386665930028926,空,bot9
2025-06-19 09:48,21732.0,21737.0,21721.0,21726.0,432.0,-4.0,False,-1728.0,0,0,21719.7,2.900592549620516,沖,bot9
2025-06-19 09:48,21732.0,21737.0,21721.0,21727.0,439.0,-3.0,False,-1317.0,0,0,21719.8,3.314947651452006,沖,bot8
2025-06-19 09:49,21725.0,21730.0,21724.0,21730.0,37.0,5.0,True,185.0,0,0,21721.1,4.097398382218882,沖,bot6
2025-06-19 09:49,21725.0,21730.0,21724.0,21730.0,37.0,5.0,True,185.0,0,0,21721.1,4.097398382218882,沖,bot7
2025-06-19 09:49,21725.0,21732.0,21724.0,21732.0,49.0,7.0,True,343.0,0,0,21721.3,4.926040338285797,沖,bot5
2025-06-19 09:49,21725.0,21732.0,21724.0,21727.0,93.0,2.0,True,186.0,0,0,21720.8,2.854406835844318,空,bot0
2025-06-19 09:49,21725.0,21732.0,21724.0,21727.0,93.0,2.0,True,186.0,0,0,21720.8,2.854406835844318,空,bot1
2025-06-19 09:49,21725.0,21732.0,21724.0,21727.0,93.0,2.0,True,186.0,0,0,21720.8,2.854406835844318,空,bot2
2025-06-19 09:49,21725.0,21732.0,21724.0,21727.0,93.0,2.0,True,186.0,0,0,21720.8,2.854406835844318,空,bot3
2025-06-19 09:49,21725.0,21732.0,21724.0,21727.0,93.0,2.0,True,186.0,0,0,21720.8,2.854406835844318,空,bot4
2025-06-19 09:49,21725.0,21732.0,21721.0,21728.0,206.0,3.0,True,618.0,0,0,21720.9,3.2687411663414245,沖,bot4
2025-06-19 09:49,21725.0,21732.0,21721.0,21729.0,223.0,4.0,True,892.0,0,0,21721.0,3.683071681782607,沖,bot3
2025-06-19 09:49,21725.0,21733.0,21721.0,21733.0,254.0,8.0,True,2032.0,0,0,21721.4,5.340355594021815,沖,bot1
2025-06-19 09:49,21725.0,21733.0,21721.0,21733.0,254.0,8.0,True,2032.0,0,0,21721.4,5.340355594021815,沖,bot2
2025-06-19 09:49,21725.0,21735.0,21721.0,21735.0,309.0,10.0,True,3090.0,0,0,21721.6,6.168974661167436,沖,bot0
2025-06-19 09:58,21732.0,21732.0,21727.0,21727.0,53.0,-5.0,False,-265.0,0,0,21724.9,0.966632757802588,空,bot0
2025-06-19 09:58,21732.0,21732.0,21727.0,21727.0,53.0,-5.0,False,-265.0,0,0,21724.9,0.966632757802588,空,bot1
2025-06-19 09:58,21732.0,21732.0,21727.0,21727.0,53.0,-5.0,False,-265.0,0,0,21724.9,0.966632757802588,空,bot2
2025-06-19 09:58,21732.0,21732.0,21727.0,21727.0,53.0,-5.0,False,-265.0,0,0,21724.9,0.966632757802588,空,bot3
2025-06-19 09:58,21732.0,21732.0,21727.0,21727.0,53.0,-5.0,False,-265.0,0,0,21724.9,0.966632757802588,空,bot4
2025-06-19 09:58,21732.0,21732.0,21727.0,21727.0,53.0,-5.0,False,-265.0,0,0,21724.9,0.966632757802588,空,bot5
2025-06-19 09:58,21732.0,21732.0,21727.0,21727.0,53.0,-5.0,False,-265.0,0,0,21724.9,0.966632757802588,空,bot6
2025-06-19 09:58,21732.0,21732.0,21727.0,21727.0,53.0,-5.0,False,-265.0,0,0,21724.9,0.966632757802588,空,bot7
2025-06-19 09:58,21732.0,21732.0,21727.0,21727.0,53.0,-5.0,False,-265.0,0,0,21724.9,0.966632757802588,空,bot8
2025-06-19 09:58,21732.0,21732.0,21727.0,21727.0,53.0,-5.0,False,-265.0,0,0,21724.9,0.966632757802588,空,bot9
2025-06-19 09:58,21732.0,21736.0,21726.0,21736.0,241.0,4.0,True,964.0,0,0,21725.8,4.694878899741656,沖,bot3
2025-06-19 09:58,21732.0,21736.0,21726.0,21736.0,241.0,4.0,True,964.0,0,0,21725.8,4.694878899741656,沖,bot4
2025-06-19 09:58,21732.0,21736.0,21726.0,21736.0,241.0,4.0,True,964.0,0,0,21725.8,4.694878899741656,沖,bot8
2025-06-19 09:58,21732.0,21736.0,21726.0,21736.0,241.0,4.0,True,964.0,0,0,21725.8,4.694878899741656,沖,bot9
2025-06-19 10:00,21720.0,21720.0,21712.0,21719.0,215.0,0.0,False,0.0,0,0,21722.8,-1.749314084740122,沖,bot1
2025-06-19 10:00,21720.0,21720.0,21712.0,21719.0,215.0,0.0,False,0.0,0,0,21722.8,-1.749314084740122,沖,bot2
2025-06-19 10:00,21720.0,21720.0,21712.0,21719.0,215.0,0.0,False,0.0,0,0,21722.8,-1.749314084740122,沖,bot6
2025-06-19 10:00,21720.0,21720.0,21712.0,21719.0,215.0,0.0,False,0.0,0,0,21722.8,-1.749314084740122,沖,bot7
