時間,開盤,最高,最低,收盤,成交量,收盤差,力道方向,力道,昨收,ATR20,ma10,bias,ACTION,bot
2025-06-19 16:03,21616.0,21618.0,21612.0,21612.0,102.0,-4.0,False,-408.0,0,0,21597.0,6.945409084595083,空,bot0
2025-06-19 16:03,21616.0,21618.0,21612.0,21612.0,102.0,-4.0,False,-408.0,0,0,21597.0,6.945409084595083,空,bot1
2025-06-19 16:03,21616.0,21618.0,21612.0,21612.0,102.0,-4.0,False,-408.0,0,0,21597.0,6.945409084595083,空,bot2
2025-06-19 16:03,21616.0,21618.0,21612.0,21612.0,102.0,-4.0,False,-408.0,0,0,21597.0,6.945409084595083,空,bot3
2025-06-19 16:03,21616.0,21618.0,21612.0,21612.0,102.0,-4.0,False,-408.0,0,0,21597.0,6.945409084595083,空,bot4
2025-06-19 16:03,21616.0,21618.0,21612.0,21612.0,102.0,-4.0,False,-408.0,0,0,21597.0,6.945409084595083,空,bot5
2025-06-19 16:03,21616.0,21618.0,21612.0,21612.0,102.0,-4.0,False,-408.0,0,0,21597.0,6.945409084595083,空,bot6
2025-06-19 16:03,21616.0,21618.0,21612.0,21612.0,102.0,-4.0,False,-408.0,0,0,21597.0,6.945409084595083,空,bot7
2025-06-19 16:03,21616.0,21618.0,21612.0,21612.0,102.0,-4.0,False,-408.0,0,0,21597.0,6.945409084595083,空,bot8
2025-06-19 16:03,21616.0,21618.0,21612.0,21612.0,102.0,-4.0,False,-408.0,0,0,21597.0,6.945409084595083,空,bot9
2025-06-19 16:04,21616.0,21620.0,21616.0,21620.0,49.0,4.0,True,196.0,0,0,21598.8,9.815360112599183,沖,bot4
2025-06-19 16:04,21616.0,21620.0,21616.0,21620.0,49.0,4.0,True,196.0,0,0,21598.8,9.815360112599183,沖,bot9
2025-06-19 16:04,21616.0,21623.0,21616.0,21623.0,244.0,7.0,True,1708.0,0,0,21599.1,11.065275867976656,沖,bot3
2025-06-19 16:04,21616.0,21623.0,21616.0,21623.0,244.0,7.0,True,1708.0,0,0,21599.1,11.065275867976656,沖,bot8
2025-06-19 16:09,21617.0,21618.0,21616.0,21618.0,21.0,2.0,True,42.0,0,0,21612.2,2.683669408944611,沖,bot2
2025-06-19 16:09,21617.0,21618.0,21616.0,21618.0,21.0,2.0,True,42.0,0,0,21612.2,2.683669408944611,沖,bot7
2025-06-19 16:09,21617.0,21620.0,21616.0,21620.0,33.0,4.0,True,132.0,0,0,21612.4,3.51649978715855,沖,bot1
2025-06-19 16:09,21617.0,21620.0,21616.0,21620.0,33.0,4.0,True,132.0,0,0,21612.4,3.51649978715855,沖,bot6
2025-06-19 16:09,21617.0,21621.0,21616.0,21621.0,107.0,5.0,True,535.0,0,0,21612.5,3.9329091960670906,沖,bot0
2025-06-19 16:09,21617.0,21621.0,21616.0,21621.0,107.0,5.0,True,535.0,0,0,21612.5,3.9329091960670906,沖,bot5
2025-06-19 16:11,21621.0,21627.0,21620.0,21620.0,190.0,-1.0,False,-190.0,0,0,21615.9,1.896751927978268,空,bot3
2025-06-19 16:11,21621.0,21627.0,21620.0,21620.0,190.0,-1.0,False,-190.0,0,0,21615.9,1.896751927978268,空,bot4
2025-06-19 16:15,21610.0,21614.0,21610.0,21614.0,7.0,4.0,True,28.0,0,0,21616.0,-0.925240562546262,沖,bot4
2025-06-19 16:15,21610.0,21615.0,21610.0,21615.0,42.0,5.0,True,210.0,0,0,21616.1,-0.5088799552178908,沖,bot3
2025-06-19 17:02,21640.0,21643.0,21637.0,21637.0,129.0,-3.0,False,-387.0,0,0,21627.6,4.3462982485349535,空,bot0
2025-06-19 17:02,21640.0,21643.0,21637.0,21637.0,129.0,-3.0,False,-387.0,0,0,21627.6,4.3462982485349535,空,bot1
2025-06-19 17:02,21640.0,21643.0,21637.0,21637.0,129.0,-3.0,False,-387.0,0,0,21627.6,4.3462982485349535,空,bot2
2025-06-19 17:02,21640.0,21643.0,21637.0,21637.0,129.0,-3.0,False,-387.0,0,0,21627.6,4.3462982485349535,空,bot3
2025-06-19 17:02,21640.0,21643.0,21637.0,21637.0,129.0,-3.0,False,-387.0,0,0,21627.6,4.3462982485349535,空,bot4
