時間,開盤,最高,最低,收盤,成交量,收盤差,力道和,最大力道和,最小力道和,最大力道和差,最小力道和差,力道,ACTION,bot
2025-08-20 08:49,24184.0,24184.0,24178.0,24178.0,82.0,-8.0,-2465.0,8987.0,-4193.0,11452.0,1728.0,-656.0,空,bot0
2025-08-20 08:51,24167.0,24175.0,24166.0,24175.0,152.0,8.0,-8982.0,8987.0,-10198.0,17969.0,1216.0,1216.0,沖,bot0
2025-08-20 08:57,24153.0,24155.0,24147.0,24147.0,217.0,-6.0,-20818.0,8987.0,-21426.0,29805.0,608.0,-1302.0,空,bot0
2025-08-20 08:57,24153.0,24155.0,24124.0,24129.0,890.0,-24.0,-40876.0,8987.0,-40876.0,49863.0,0.0,-21360.0,沖,bot0
2025-08-20 08:59,24126.0,24126.0,24111.0,24119.0,630.0,-6.0,-48753.0,8987.0,-48753.0,57740.0,0.0,-3780.0,多,D2
2025-08-20 08:59,24126.0,24126.0,24104.0,24104.0,907.0,-21.0,-64020.0,8987.0,-64020.0,73007.0,0.0,-19047.0,沖,D2
2025-08-20 09:00,24105.0,24136.0,24088.0,24130.0,1846.0,26.0,-16024.0,8987.0,-64020.0,25011.0,47996.0,47996.0,空,C0
2025-08-20 09:00,24105.0,24136.0,24088.0,24130.0,1846.0,26.0,-16024.0,8987.0,-64020.0,25011.0,47996.0,47996.0,空,C03
2025-08-20 09:01,24122.0,24122.0,24109.0,24117.0,184.0,-11.0,-17972.0,8987.0,-64020.0,26959.0,46048.0,-2024.0,沖,C0
2025-08-20 09:01,24122.0,24122.0,24109.0,24117.0,184.0,-11.0,-17972.0,8987.0,-64020.0,26959.0,46048.0,-2024.0,沖,C03
2025-08-20 09:02,24092.0,24109.0,24092.0,24103.0,142.0,15.0,-82178.0,8987.0,-84308.0,91165.0,2130.0,2130.0,空,bot0
2025-08-20 09:02,24092.0,24109.0,24092.0,24103.0,142.0,15.0,-82178.0,8987.0,-84308.0,91165.0,2130.0,2130.0,空,bot8
2025-08-20 09:02,24092.0,24109.0,24092.0,24103.0,142.0,15.0,-82178.0,8987.0,-84308.0,91165.0,2130.0,2130.0,空,bot9
2025-08-20 09:02,24092.0,24118.0,24092.0,24118.0,268.0,30.0,-76268.0,8987.0,-84308.0,85255.0,8040.0,8040.0,沖,bot8
2025-08-20 09:02,24092.0,24118.0,24092.0,24118.0,268.0,30.0,-76268.0,8987.0,-84308.0,85255.0,8040.0,8040.0,沖,bot9
2025-08-20 09:02,24092.0,24119.0,24092.0,24119.0,274.0,31.0,-75814.0,8987.0,-84308.0,84801.0,8494.0,8494.0,沖,bot0
2025-08-20 09:02,24092.0,24120.0,24092.0,24113.0,302.0,25.0,-76758.0,8987.0,-84308.0,85745.0,7550.0,7550.0,空,C1
2025-08-20 09:02,24092.0,24120.0,24092.0,24113.0,302.0,25.0,-76758.0,8987.0,-84308.0,85745.0,7550.0,7550.0,空,C2
2025-08-20 09:02,24092.0,24120.0,24092.0,24113.0,302.0,25.0,-76758.0,8987.0,-84308.0,85745.0,7550.0,7550.0,空,C3
