時間,開盤,最高,最低,收盤,成交量,收盤差,力道和,最大力道和,最小力道和,最大力道和差,最小力道和差,力道,ACTION,bot
2025-08-08 15:00,23933.0,23942.0,23927.0,23937.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2025-08-08 15:01,23938.0,23940.0,23932.0,23936.0,309.0,-1.0,-309.0,0.0,-309.0,309.0,0.0,-309.0,,
2025-08-08 15:02,23936.0,23936.0,23925.0,23934.0,228.0,-2.0,-765.0,0.0,-765.0,765.0,0.0,-456.0,,
2025-08-08 15:03,23932.0,23936.0,23930.0,23931.0,119.0,-3.0,-1122.0,0.0,-1122.0,1122.0,0.0,-357.0,,
2025-08-08 15:04,23932.0,23937.0,23928.0,23935.0,127.0,4.0,-614.0,0.0,-1122.0,614.0,508.0,508.0,,
2025-08-08 15:05,23935.0,23936.0,23927.0,23929.0,140.0,-6.0,-1454.0,0.0,-1454.0,1454.0,0.0,-840.0,,
2025-08-08 15:06,23928.0,23933.0,23928.0,23929.0,68.0,0.0,-1454.0,0.0,-1454.0,1454.0,0.0,0.0,,
2025-08-08 15:07,23928.0,23930.0,23922.0,23924.0,175.0,-5.0,-2329.0,0.0,-2329.0,2329.0,0.0,-875.0,,
2025-08-08 15:08,23925.0,23928.0,23916.0,23920.0,207.0,-4.0,-3157.0,0.0,-3157.0,3157.0,0.0,-828.0,,
2025-08-08 15:09,23920.0,23923.0,23912.0,23919.0,266.0,-1.0,-3423.0,0.0,-3423.0,3423.0,0.0,-266.0,,
2025-08-08 15:10,23919.0,23924.0,23915.0,23924.0,221.0,5.0,-2318.0,0.0,-3423.0,2318.0,1105.0,1105.0,,
2025-08-08 15:11,23919.0,23923.0,23917.0,23917.0,89.0,-7.0,-2941.0,0.0,-3423.0,2941.0,482.0,-623.0,,
2025-08-08 15:12,23916.0,23918.0,23906.0,23913.0,440.0,-4.0,-4701.0,0.0,-4701.0,4701.0,0.0,-1760.0,,
2025-08-08 15:13,23911.0,23914.0,23909.0,23912.0,119.0,-1.0,-4820.0,0.0,-4820.0,4820.0,0.0,-119.0,,
2025-08-08 15:14,23912.0,23914.0,23910.0,23911.0,97.0,-1.0,-4917.0,0.0,-4917.0,4917.0,0.0,-97.0,,
2025-08-08 15:15,23911.0,23921.0,23911.0,23920.0,168.0,9.0,-3405.0,0.0,-4917.0,3405.0,1512.0,1512.0,,
2025-08-08 15:16,23920.0,23923.0,23917.0,23921.0,134.0,1.0,-3271.0,0.0,-4917.0,3271.0,1646.0,134.0,,
2025-08-08 15:17,23921.0,23922.0,23920.0,23921.0,65.0,0.0,-3271.0,0.0,-4917.0,3271.0,1646.0,0.0,,
2025-08-08 15:18,23921.0,23924.0,23919.0,23923.0,96.0,2.0,-3079.0,0.0,-4917.0,3079.0,1838.0,192.0,,
2025-08-08 15:19,23923.0,23929.0,23921.0,23927.0,138.0,4.0,-2527.0,0.0,-4917.0,2527.0,2390.0,552.0,,
2025-08-08 15:20,23926.0,23926.0,23922.0,23924.0,49.0,-3.0,-2674.0,0.0,-4917.0,2674.0,2243.0,-147.0,,
