時間,開盤,最高,最低,收盤,成交量,收盤差,力道和,最大力道和,最小力道和,最大力道和差,最小力道和差,力道,ACTION,bot
2025-07-11 21:32,22671.0,22671.0,22663.0,22669.0,196.0,-1.0,2318.0,3301.0,-1818.0,983.0,4136.0,-196.0,多,bot0
2025-07-11 21:33,22666.0,22667.0,22654.0,22654.0,230.0,-13.0,-1577.0,3301.0,-1818.0,4878.0,241.0,-2990.0,沖,bot0
2025-07-11 21:33,22666.0,22667.0,22639.0,22646.0,1333.0,-21.0,-26580.0,3301.0,-26580.0,29881.0,0.0,-27993.0,多,bot5
2025-07-11 21:33,22666.0,22667.0,22639.0,22646.0,1333.0,-21.0,-26580.0,3301.0,-26580.0,29881.0,0.0,-27993.0,多,bot6
2025-07-11 21:33,22666.0,22667.0,22639.0,22646.0,1333.0,-21.0,-26580.0,3301.0,-26580.0,29881.0,0.0,-27993.0,多,bot7
2025-07-11 21:36,22662.0,22663.0,22658.0,22658.0,68.0,-6.0,-34065.0,3301.0,-42632.0,37366.0,8567.0,-408.0,沖,bot5
2025-07-11 21:36,22662.0,22663.0,22658.0,22658.0,68.0,-6.0,-34065.0,3301.0,-42632.0,37366.0,8567.0,-408.0,沖,bot6
2025-07-11 21:36,22662.0,22663.0,22654.0,22654.0,136.0,-10.0,-35017.0,3301.0,-42632.0,38318.0,7615.0,-1360.0,沖,bot7
2025-07-11 21:37,22655.0,22655.0,22649.0,22649.0,55.0,-7.0,-35807.0,3301.0,-42632.0,39108.0,6825.0,-385.0,空,bot0
2025-07-11 21:38,22647.0,22648.0,22644.0,22648.0,17.0,4.0,-40352.0,3301.0,-42632.0,43653.0,2280.0,68.0,沖,bot0
2025-07-11 21:42,22652.0,22653.0,22647.0,22647.0,26.0,-4.0,-35407.0,3301.0,-42632.0,38708.0,7225.0,-104.0,空,bot0
2025-07-11 21:45,22636.0,22644.0,22633.0,22644.0,234.0,5.0,-35766.0,3301.0,-42632.0,39067.0,6866.0,1170.0,沖,bot0
2025-07-11 21:51,22687.0,22687.0,22681.0,22681.0,67.0,-7.0,-15494.0,3301.0,-42632.0,18795.0,27138.0,-469.0,空,bot0
2025-07-11 21:51,22687.0,22687.0,22681.0,22681.0,67.0,-7.0,-15494.0,3301.0,-42632.0,18795.0,27138.0,-469.0,空,bot5
2025-07-11 21:51,22687.0,22687.0,22681.0,22681.0,67.0,-7.0,-15494.0,3301.0,-42632.0,18795.0,27138.0,-469.0,空,bot6
2025-07-11 21:51,22687.0,22687.0,22681.0,22681.0,67.0,-7.0,-15494.0,3301.0,-42632.0,18795.0,27138.0,-469.0,空,bot7
2025-07-11 21:55,22677.0,22685.0,22673.0,22685.0,164.0,8.0,-16127.0,3301.0,-42632.0,19428.0,26505.0,1312.0,沖,bot6
2025-07-11 21:55,22677.0,22687.0,22673.0,22687.0,190.0,10.0,-15539.0,3301.0,-42632.0,18840.0,27093.0,1900.0,沖,bot0
2025-07-11 21:55,22677.0,22687.0,22673.0,22687.0,190.0,10.0,-15539.0,3301.0,-42632.0,18840.0,27093.0,1900.0,沖,bot5
2025-07-11 21:56,22690.0,22695.0,22687.0,22695.0,236.0,6.0,-12007.0,3301.0,-42632.0,15308.0,30625.0,1416.0,沖,bot7
2025-07-11 22:42,22680.0,22689.0,22680.0,22689.0,88.0,8.0,20943.0,30760.0,-36867.0,9817.0,57810.0,704.0,多,bot0
