時間,開盤,最高,最低,收盤,成交量,收盤差,力道和,最大力道和,最小力道和,最大力道和差,最小力道和差,力道,ACTION,bot
2025-07-11 15:00,22746.0,22746.0,22735.0,22740.0,786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2025-07-11 15:01,22740.0,22750.0,22738.0,22742.0,313.0,2.0,626.0,626.0,0.0,0.0,626.0,626.0,,
2025-07-11 15:02,22742.0,22742.0,22736.0,22739.0,189.0,-3.0,59.0,626.0,0.0,567.0,59.0,-567.0,,
2025-07-11 15:03,22739.0,22743.0,22739.0,22740.0,110.0,1.0,169.0,626.0,0.0,457.0,169.0,110.0,,
2025-07-11 15:04,22740.0,22746.0,22740.0,22745.0,111.0,5.0,724.0,724.0,0.0,0.0,724.0,555.0,,
2025-07-11 15:05,22746.0,22753.0,22745.0,22748.0,203.0,3.0,1333.0,1333.0,0.0,0.0,1333.0,609.0,,
2025-07-11 15:06,22748.0,22748.0,22742.0,22743.0,113.0,-5.0,768.0,1333.0,0.0,565.0,768.0,-565.0,,
2025-07-11 15:07,22743.0,22747.0,22740.0,22743.0,100.0,0.0,768.0,1333.0,0.0,565.0,768.0,0.0,,
2025-07-11 15:08,22743.0,22743.0,22738.0,22741.0,127.0,-2.0,514.0,1333.0,0.0,819.0,514.0,-254.0,,
2025-07-11 15:09,22742.0,22746.0,22740.0,22742.0,60.0,1.0,574.0,1333.0,0.0,759.0,574.0,60.0,,
2025-07-11 15:10,22742.0,22745.0,22738.0,22739.0,76.0,-3.0,346.0,1333.0,0.0,987.0,346.0,-228.0,,
2025-07-11 15:11,22740.0,22740.0,22731.0,22736.0,204.0,-3.0,-266.0,1333.0,-266.0,1599.0,0.0,-612.0,,
2025-07-11 15:12,22736.0,22736.0,22729.0,22729.0,204.0,-7.0,-1694.0,1333.0,-1694.0,3027.0,0.0,-1428.0,,
