時間,開盤,最高,最低,收盤,成交量,收盤差,力道和,最大力道和,最小力道和,最大力道和差,最小力道和差,力道,ACTION,bot
2025-06-30 15:00,22137.0,22148.0,22135.0,22146.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2025-06-30 15:01,22146.0,22148.0,22133.0,22133.0,181.0,-13.0,-2353.0,0.0,-2353.0,2353.0,0.0,-2353.0,,
2025-06-30 15:02,22134.0,22134.0,22126.0,22131.0,234.0,-2.0,-2821.0,0.0,-2821.0,2821.0,0.0,-468.0,,
2025-06-30 15:03,22131.0,22140.0,22131.0,22136.0,120.0,5.0,-2221.0,0.0,-2821.0,2221.0,600.0,600.0,,
2025-06-30 15:04,22136.0,22139.0,22135.0,22135.0,54.0,-1.0,-2275.0,0.0,-2821.0,2275.0,546.0,-54.0,,
2025-06-30 15:05,22135.0,22135.0,22129.0,22130.0,85.0,-5.0,-2700.0,0.0,-2821.0,2700.0,121.0,-425.0,,
2025-06-30 15:06,22130.0,22130.0,22119.0,22119.0,241.0,-11.0,-5351.0,0.0,-5351.0,5351.0,0.0,-2651.0,,
2025-06-30 15:07,22121.0,22125.0,22121.0,22123.0,111.0,4.0,-4907.0,0.0,-5351.0,4907.0,444.0,444.0,,
2025-06-30 15:08,22123.0,22128.0,22122.0,22128.0,72.0,5.0,-4547.0,0.0,-5351.0,4547.0,804.0,360.0,,
2025-06-30 15:09,22128.0,22129.0,22124.0,22126.0,33.0,-2.0,-4613.0,0.0,-5351.0,4613.0,738.0,-66.0,,
2025-06-30 15:10,22126.0,22127.0,22123.0,22125.0,73.0,-1.0,-4686.0,0.0,-5351.0,4686.0,665.0,-73.0,,
2025-06-30 15:11,22127.0,22127.0,22124.0,22125.0,28.0,0.0,-4686.0,0.0,-5351.0,4686.0,665.0,0.0,,
2025-06-30 15:12,22125.0,22127.0,22124.0,22125.0,53.0,0.0,-4686.0,0.0,-5351.0,4686.0,665.0,0.0,,
2025-06-30 15:13,22125.0,22125.0,22119.0,22123.0,105.0,-2.0,-4896.0,0.0,-5351.0,4896.0,455.0,-210.0,,
2025-06-30 15:14,22123.0,22124.0,22120.0,22122.0,63.0,-1.0,-4959.0,0.0,-5351.0,4959.0,392.0,-63.0,,
2025-06-30 15:15,22122.0,22125.0,22122.0,22125.0,41.0,3.0,-4836.0,0.0,-5351.0,4836.0,515.0,123.0,,
2025-06-30 15:16,22125.0,22126.0,22121.0,22122.0,73.0,-3.0,-5055.0,0.0,-5351.0,5055.0,296.0,-219.0,,
2025-06-30 15:17,22122.0,22122.0,22116.0,22117.0,176.0,-5.0,-5935.0,0.0,-5935.0,5935.0,0.0,-880.0,,
2025-06-30 15:18,22116.0,22124.0,22115.0,22124.0,96.0,7.0,-5263.0,0.0,-5935.0,5263.0,672.0,672.0,,
2025-06-30 15:19,22124.0,22124.0,22120.0,22123.0,36.0,-1.0,-5299.0,0.0,-5935.0,5299.0,636.0,-36.0,,
2025-06-30 15:20,22123.0,22123.0,22116.0,22123.0,58.0,0.0,-5299.0,0.0,-5935.0,5299.0,636.0,0.0,,
2025-06-30 15:21,22123.0,22125.0,22122.0,22125.0,41.0,2.0,-5217.0,0.0,-5935.0,5217.0,718.0,82.0,,
2025-06-30 15:22,22125.0,22127.0,22124.0,22126.0,59.0,1.0,-5158.0,0.0,-5935.0,5158.0,777.0,59.0,,
2025-06-30 15:23,22126.0,22127.0,22121.0,22121.0,60.0,-5.0,-5458.0,0.0,-5935.0,5458.0,477.0,-300.0,,
2025-06-30 15:24,22121.0,22121.0,22118.0,22120.0,39.0,-1.0,-5497.0,0.0,-5935.0,5497.0,438.0,-39.0,,
2025-06-30 15:25,22120.0,22120.0,22114.0,22117.0,81.0,-3.0,-5740.0,0.0,-5935.0,5740.0,195.0,-243.0,,
2025-06-30 15:26,22116.0,22120.0,22112.0,22120.0,167.0,3.0,-5239.0,0.0,-5935.0,5239.0,696.0,501.0,,
2025-06-30 15:27,22121.0,22125.0,22120.0,22123.0,47.0,3.0,-5098.0,0.0,-5935.0,5098.0,837.0,141.0,,
2025-06-30 15:28,22123.0,22124.0,22121.0,22123.0,27.0,0.0,-5098.0,0.0,-5935.0,5098.0,837.0,0.0,,
2025-06-30 15:29,22123.0,22123.0,22122.0,22122.0,11.0,-1.0,-5109.0,0.0,-5935.0,5109.0,826.0,-11.0,,
2025-06-30 15:30,22122.0,22122.0,22115.0,22115.0,101.0,-7.0,-5816.0,0.0,-5935.0,5816.0,119.0,-707.0,,
2025-06-30 15:31,22115.0,22117.0,22114.0,22114.0,43.0,-1.0,-5859.0,0.0,-5935.0,5859.0,76.0,-43.0,,
2025-06-30 15:32,22114.0,22121.0,22114.0,22121.0,46.0,7.0,-5537.0,0.0,-5935.0,5537.0,398.0,322.0,,
2025-06-30 15:33,22121.0,22126.0,22121.0,22124.0,57.0,3.0,-5366.0,0.0,-5935.0,5366.0,569.0,171.0,,
2025-06-30 15:34,22124.0,22126.0,22122.0,22122.0,38.0,-2.0,-5442.0,0.0,-5935.0,5442.0,493.0,-76.0,,
2025-06-30 15:35,22122.0,22125.0,22122.0,22123.0,28.0,1.0,-5414.0,0.0,-5935.0,5414.0,521.0,28.0,,
2025-06-30 15:36,22123.0,22123.0,22121.0,22121.0,17.0,-2.0,-5448.0,0.0,-5935.0,5448.0,487.0,-34.0,,
2025-06-30 15:37,22120.0,22121.0,22118.0,22121.0,44.0,0.0,-5448.0,0.0,-5935.0,5448.0,487.0,0.0,,
2025-06-30 15:38,22121.0,22121.0,22118.0,22119.0,28.0,-2.0,-5504.0,0.0,-5935.0,5504.0,431.0,-56.0,,
2025-06-30 15:39,22119.0,22120.0,22116.0,22116.0,38.0,-3.0,-5618.0,0.0,-5935.0,5618.0,317.0,-114.0,,
2025-06-30 15:40,22116.0,22120.0,22115.0,22120.0,21.0,4.0,-5534.0,0.0,-5935.0,5534.0,401.0,84.0,,
2025-06-30 15:41,22120.0,22125.0,22120.0,22125.0,46.0,5.0,-5304.0,0.0,-5935.0,5304.0,631.0,230.0,,
2025-06-30 15:42,22125.0,22125.0,22122.0,22123.0,33.0,-2.0,-5370.0,0.0,-5935.0,5370.0,565.0,-66.0,,
2025-06-30 15:43,22123.0,22123.0,22120.0,22121.0,19.0,-2.0,-5408.0,0.0,-5935.0,5408.0,527.0,-38.0,,
2025-06-30 15:44,22121.0,22122.0,22119.0,22122.0,16.0,1.0,-5392.0,0.0,-5935.0,5392.0,543.0,16.0,,
2025-06-30 15:45,22123.0,22125.0,22122.0,22123.0,62.0,1.0,-5330.0,0.0,-5935.0,5330.0,605.0,62.0,,
2025-06-30 15:46,22122.0,22130.0,22121.0,22129.0,86.0,6.0,-4814.0,0.0,-5935.0,4814.0,1121.0,516.0,,
2025-06-30 15:47,22129.0,22131.0,22128.0,22130.0,82.0,1.0,-4732.0,0.0,-5935.0,4732.0,1203.0,82.0,,
2025-06-30 15:48,22129.0,22131.0,22125.0,22125.0,63.0,-5.0,-5047.0,0.0,-5935.0,5047.0,888.0,-315.0,,
2025-06-30 15:49,22125.0,22125.0,22122.0,22123.0,41.0,-2.0,-5129.0,0.0,-5935.0,5129.0,806.0,-82.0,,
2025-06-30 15:50,22121.0,22123.0,22121.0,22121.0,27.0,-2.0,-5183.0,0.0,-5935.0,5183.0,752.0,-54.0,,
2025-06-30 15:51,22121.0,22122.0,22121.0,22122.0,8.0,1.0,-5175.0,0.0,-5935.0,5175.0,760.0,8.0,,
2025-06-30 15:52,22122.0,22127.0,22122.0,22126.0,20.0,4.0,-5095.0,0.0,-5935.0,5095.0,840.0,80.0,,
2025-06-30 15:53,22126.0,22126.0,22123.0,22123.0,27.0,-3.0,-5176.0,0.0,-5935.0,5176.0,759.0,-81.0,,
2025-06-30 15:54,22123.0,22124.0,22121.0,22121.0,14.0,-2.0,-5204.0,0.0,-5935.0,5204.0,731.0,-28.0,,
2025-06-30 15:55,22121.0,22123.0,22121.0,22123.0,7.0,2.0,-5190.0,0.0,-5935.0,5190.0,745.0,14.0,,
2025-06-30 15:56,22123.0,22123.0,22122.0,22122.0,7.0,-1.0,-5197.0,0.0,-5935.0,5197.0,738.0,-7.0,,
2025-06-30 15:57,22122.0,22124.0,22118.0,22118.0,54.0,-4.0,-5413.0,0.0,-5935.0,5413.0,522.0,-216.0,,
2025-06-30 15:58,22118.0,22120.0,22118.0,22120.0,14.0,2.0,-5385.0,0.0,-5935.0,5385.0,550.0,28.0,,
2025-06-30 15:59,22120.0,22123.0,22119.0,22123.0,51.0,3.0,-5232.0,0.0,-5935.0,5232.0,703.0,153.0,,
