時間,開盤,最高,最低,收盤,成交量,收盤差,力道和,最大力道和,最小力道和,最大力道和差,最小力道和差,力道,ACTION,bot
2025-07-14 15:00,22527.0,22535.0,22524.0,22532.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2025-07-14 15:01,22532.0,22533.0,22524.0,22528.0,155.0,-4.0,-620.0,0.0,-620.0,620.0,0.0,-620.0,,
2025-07-14 15:02,22525.0,22529.0,22524.0,22528.0,111.0,0.0,-620.0,0.0,-620.0,620.0,0.0,0.0,,
2025-07-14 15:03,22531.0,22533.0,22529.0,22530.0,120.0,2.0,-380.0,0.0,-620.0,380.0,240.0,240.0,,
2025-07-14 15:04,22530.0,22530.0,22525.0,22525.0,57.0,-5.0,-665.0,0.0,-665.0,665.0,0.0,-285.0,,
2025-07-14 15:05,22525.0,22527.0,22519.0,22524.0,185.0,-1.0,-850.0,0.0,-850.0,850.0,0.0,-185.0,,
2025-07-14 15:06,22524.0,22527.0,22520.0,22520.0,47.0,-4.0,-1038.0,0.0,-1038.0,1038.0,0.0,-188.0,,
2025-07-14 15:07,22519.0,22520.0,22512.0,22519.0,199.0,-1.0,-1237.0,0.0,-1237.0,1237.0,0.0,-199.0,,
2025-07-14 15:08,22519.0,22522.0,22506.0,22506.0,235.0,-13.0,-4292.0,0.0,-4292.0,4292.0,0.0,-3055.0,,
2025-07-14 15:09,22507.0,22508.0,22495.0,22502.0,551.0,-4.0,-6496.0,0.0,-6496.0,6496.0,0.0,-2204.0,,
2025-07-14 15:10,22502.0,22518.0,22502.0,22513.0,228.0,11.0,-3988.0,0.0,-6496.0,3988.0,2508.0,2508.0,,
2025-07-14 15:11,22512.0,22518.0,22510.0,22513.0,108.0,0.0,-3988.0,0.0,-6496.0,3988.0,2508.0,0.0,,
2025-07-14 15:12,22513.0,22514.0,22511.0,22513.0,44.0,0.0,-3988.0,0.0,-6496.0,3988.0,2508.0,0.0,,
2025-07-14 15:13,22512.0,22519.0,22510.0,22518.0,92.0,5.0,-3528.0,0.0,-6496.0,3528.0,2968.0,460.0,,
2025-07-14 15:14,22518.0,22518.0,22510.0,22512.0,61.0,-6.0,-3894.0,0.0,-6496.0,3894.0,2602.0,-366.0,,
2025-07-14 15:15,22511.0,22511.0,22508.0,22511.0,91.0,-1.0,-3985.0,0.0,-6496.0,3985.0,2511.0,-91.0,,
2025-07-14 15:16,22511.0,22511.0,22503.0,22505.0,142.0,-6.0,-4837.0,0.0,-6496.0,4837.0,1659.0,-852.0,,
2025-07-14 15:17,22505.0,22505.0,22495.0,22495.0,188.0,-10.0,-6717.0,0.0,-6717.0,6717.0,0.0,-1880.0,,
2025-07-14 15:18,22492.0,22502.0,22492.0,22497.0,191.0,2.0,-6335.0,0.0,-6717.0,6335.0,382.0,382.0,,
2025-07-14 15:19,22497.0,22498.0,22493.0,22493.0,130.0,-4.0,-6855.0,0.0,-6855.0,6855.0,0.0,-520.0,,
2025-07-14 15:20,22493.0,22500.0,22492.0,22492.0,169.0,-1.0,-7024.0,0.0,-7024.0,7024.0,0.0,-169.0,,
2025-07-14 15:21,22494.0,22494.0,22480.0,22484.0,587.0,-8.0,-11720.0,0.0,-11720.0,11720.0,0.0,-4696.0,,
2025-07-14 15:22,22484.0,22485.0,22477.0,22482.0,289.0,-2.0,-12298.0,0.0,-12298.0,12298.0,0.0,-578.0,,
2025-07-14 15:23,22482.0,22482.0,22471.0,22476.0,316.0,-6.0,-14194.0,0.0,-14194.0,14194.0,0.0,-1896.0,,
2025-07-14 15:24,22476.0,22480.0,22472.0,22472.0,158.0,-4.0,-14826.0,0.0,-14826.0,14826.0,0.0,-632.0,,
2025-07-14 15:25,22473.0,22477.0,22463.0,22477.0,558.0,5.0,-12036.0,0.0,-14826.0,12036.0,2790.0,2790.0,,
2025-07-14 15:26,22477.0,22481.0,22473.0,22481.0,199.0,4.0,-11240.0,0.0,-14826.0,11240.0,3586.0,796.0,,
2025-07-14 15:27,22482.0,22484.0,22478.0,22478.0,134.0,-3.0,-11642.0,0.0,-14826.0,11642.0,3184.0,-402.0,,
2025-07-14 15:28,22478.0,22486.0,22477.0,22485.0,121.0,7.0,-10795.0,0.0,-14826.0,10795.0,4031.0,847.0,,
2025-07-14 15:29,22485.0,22490.0,22485.0,22487.0,177.0,2.0,-10441.0,0.0,-14826.0,10441.0,4385.0,354.0,,
2025-07-14 15:30,22487.0,22500.0,22487.0,22500.0,286.0,13.0,-6723.0,0.0,-14826.0,6723.0,8103.0,3718.0,,
2025-07-14 15:31,22500.0,22502.0,22494.0,22500.0,223.0,0.0,-6723.0,0.0,-14826.0,6723.0,8103.0,0.0,,
2025-07-14 15:32,22500.0,22511.0,22499.0,22511.0,317.0,11.0,-3236.0,0.0,-14826.0,3236.0,11590.0,3487.0,,
2025-07-14 15:33,22510.0,22512.0,22505.0,22507.0,123.0,-4.0,-3728.0,0.0,-14826.0,3728.0,11098.0,-492.0,,
2025-07-14 15:34,22507.0,22509.0,22505.0,22506.0,51.0,-1.0,-3779.0,0.0,-14826.0,3779.0,11047.0,-51.0,,
2025-07-14 15:35,22505.0,22508.0,22505.0,22508.0,67.0,2.0,-3645.0,0.0,-14826.0,3645.0,11181.0,134.0,,
2025-07-14 15:36,22508.0,22512.0,22507.0,22511.0,102.0,3.0,-3339.0,0.0,-14826.0,3339.0,11487.0,306.0,,
2025-07-14 15:37,22511.0,22512.0,22508.0,22508.0,54.0,-3.0,-3501.0,0.0,-14826.0,3501.0,11325.0,-162.0,,
2025-07-14 15:38,22508.0,22512.0,22507.0,22512.0,66.0,4.0,-3237.0,0.0,-14826.0,3237.0,11589.0,264.0,,
2025-07-14 15:39,22512.0,22512.0,22508.0,22508.0,45.0,-4.0,-3417.0,0.0,-14826.0,3417.0,11409.0,-180.0,,
2025-07-14 15:40,22509.0,22512.0,22509.0,22510.0,49.0,2.0,-3319.0,0.0,-14826.0,3319.0,11507.0,98.0,,
2025-07-14 15:41,22510.0,22510.0,22508.0,22510.0,41.0,0.0,-3319.0,0.0,-14826.0,3319.0,11507.0,0.0,,
2025-07-14 15:42,22510.0,22514.0,22507.0,22514.0,128.0,4.0,-2807.0,0.0,-14826.0,2807.0,12019.0,512.0,,
2025-07-14 15:43,22514.0,22515.0,22512.0,22515.0,44.0,1.0,-2763.0,0.0,-14826.0,2763.0,12063.0,44.0,,
2025-07-14 15:44,22515.0,22520.0,22515.0,22517.0,197.0,2.0,-2369.0,0.0,-14826.0,2369.0,12457.0,394.0,,
2025-07-14 15:45,22517.0,22518.0,22515.0,22515.0,61.0,-2.0,-2491.0,0.0,-14826.0,2491.0,12335.0,-122.0,,
2025-07-14 15:46,22515.0,22520.0,22515.0,22520.0,67.0,5.0,-2156.0,0.0,-14826.0,2156.0,12670.0,335.0,,
2025-07-14 15:47,22520.0,22520.0,22517.0,22517.0,62.0,-3.0,-2342.0,0.0,-14826.0,2342.0,12484.0,-186.0,,
2025-07-14 15:48,22517.0,22521.0,22516.0,22518.0,109.0,1.0,-2233.0,0.0,-14826.0,2233.0,12593.0,109.0,,
2025-07-14 15:49,22518.0,22520.0,22518.0,22519.0,51.0,1.0,-2182.0,0.0,-14826.0,2182.0,12644.0,51.0,,
2025-07-14 15:50,22519.0,22523.0,22519.0,22521.0,104.0,2.0,-1974.0,0.0,-14826.0,1974.0,12852.0,208.0,,
2025-07-14 15:51,22522.0,22523.0,22520.0,22523.0,38.0,2.0,-1898.0,0.0,-14826.0,1898.0,12928.0,76.0,,
2025-07-14 15:52,22523.0,22525.0,22522.0,22523.0,77.0,0.0,-1898.0,0.0,-14826.0,1898.0,12928.0,0.0,,
