時間,開盤,最高,最低,收盤,成交量,收盤差,力道和,最大力道和,最小力道和,最大力道和差,最小力道和差,力道,ACTION,bot
2025-06-26 15:00,22126.0,22127.0,22114.0,22120.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2025-06-26 15:01,22120.0,22126.0,22115.0,22123.0,387.0,3.0,1161.0,1161.0,0.0,0.0,1161.0,1161.0,,
2025-06-26 15:02,22124.0,22124.0,22114.0,22115.0,182.0,-8.0,-295.0,1161.0,-295.0,1456.0,0.0,-1456.0,,
2025-06-26 15:03,22115.0,22117.0,22101.0,22102.0,349.0,-13.0,-4832.0,1161.0,-4832.0,5993.0,0.0,-4537.0,,
2025-06-26 15:04,22102.0,22105.0,22088.0,22094.0,487.0,-8.0,-8728.0,1161.0,-8728.0,9889.0,0.0,-3896.0,,
2025-06-26 15:05,22095.0,22097.0,22092.0,22097.0,248.0,3.0,-7984.0,1161.0,-8728.0,9145.0,744.0,744.0,,
2025-06-26 15:06,22094.0,22097.0,22086.0,22090.0,266.0,-7.0,-9846.0,1161.0,-9846.0,11007.0,0.0,-1862.0,,
2025-06-26 15:07,22090.0,22095.0,22089.0,22092.0,139.0,2.0,-9568.0,1161.0,-9846.0,10729.0,278.0,278.0,,
2025-06-26 15:08,22092.0,22092.0,22082.0,22084.0,202.0,-8.0,-11184.0,1161.0,-11184.0,12345.0,0.0,-1616.0,,
2025-06-26 15:09,22084.0,22087.0,22067.0,22075.0,839.0,-9.0,-18735.0,1161.0,-18735.0,19896.0,0.0,-7551.0,,
2025-06-26 15:10,22075.0,22079.0,22072.0,22077.0,210.0,2.0,-18315.0,1161.0,-18735.0,19476.0,420.0,420.0,,
2025-06-26 15:11,22077.0,22080.0,22076.0,22078.0,171.0,1.0,-18144.0,1161.0,-18735.0,19305.0,591.0,171.0,,
2025-06-26 15:12,22078.0,22079.0,22074.0,22075.0,80.0,-3.0,-18384.0,1161.0,-18735.0,19545.0,351.0,-240.0,,
2025-06-26 15:13,22075.0,22080.0,22074.0,22074.0,125.0,-1.0,-18509.0,1161.0,-18735.0,19670.0,226.0,-125.0,,
2025-06-26 15:14,22074.0,22078.0,22070.0,22071.0,137.0,-3.0,-18920.0,1161.0,-18920.0,20081.0,0.0,-411.0,,
2025-06-26 15:15,22072.0,22074.0,22070.0,22072.0,151.0,1.0,-18769.0,1161.0,-18920.0,19930.0,151.0,151.0,,
2025-06-26 15:16,22072.0,22078.0,22070.0,22078.0,157.0,6.0,-17827.0,1161.0,-18920.0,18988.0,1093.0,942.0,,
2025-06-26 15:17,22078.0,22090.0,22078.0,22089.0,316.0,11.0,-14351.0,1161.0,-18920.0,15512.0,4569.0,3476.0,,
2025-06-26 15:18,22089.0,22090.0,22081.0,22082.0,168.0,-7.0,-15527.0,1161.0,-18920.0,16688.0,3393.0,-1176.0,,
2025-06-26 15:19,22082.0,22083.0,22077.0,22078.0,142.0,-4.0,-16095.0,1161.0,-18920.0,17256.0,2825.0,-568.0,,
2025-06-26 15:20,22078.0,22083.0,22077.0,22081.0,105.0,3.0,-15780.0,1161.0,-18920.0,16941.0,3140.0,315.0,,
2025-06-26 15:21,22081.0,22082.0,22074.0,22074.0,123.0,-7.0,-16641.0,1161.0,-18920.0,17802.0,2279.0,-861.0,,
2025-06-26 15:22,22074.0,22075.0,22071.0,22074.0,109.0,0.0,-16641.0,1161.0,-18920.0,17802.0,2279.0,0.0,,
2025-06-26 15:23,22073.0,22080.0,22073.0,22077.0,87.0,3.0,-16380.0,1161.0,-18920.0,17541.0,2540.0,261.0,,
2025-06-26 15:24,22077.0,22077.0,22070.0,22073.0,109.0,-4.0,-16816.0,1161.0,-18920.0,17977.0,2104.0,-436.0,,
2025-06-26 15:25,22073.0,22077.0,22072.0,22075.0,83.0,2.0,-16650.0,1161.0,-18920.0,17811.0,2270.0,166.0,,
2025-06-26 15:26,22075.0,22075.0,22067.0,22067.0,168.0,-8.0,-17994.0,1161.0,-18920.0,19155.0,926.0,-1344.0,,
2025-06-26 15:27,22067.0,22074.0,22067.0,22074.0,105.0,7.0,-17259.0,1161.0,-18920.0,18420.0,1661.0,735.0,,
2025-06-26 15:28,22074.0,22074.0,22067.0,22067.0,85.0,-7.0,-17854.0,1161.0,-18920.0,19015.0,1066.0,-595.0,,
2025-06-26 15:29,22064.0,22064.0,22054.0,22060.0,569.0,-7.0,-21837.0,1161.0,-21837.0,22998.0,0.0,-3983.0,,
2025-06-26 15:30,22061.0,22069.0,22061.0,22067.0,264.0,7.0,-19989.0,1161.0,-21837.0,21150.0,1848.0,1848.0,,
2025-06-26 15:31,22066.0,22068.0,22062.0,22062.0,85.0,-5.0,-20414.0,1161.0,-21837.0,21575.0,1423.0,-425.0,,
2025-06-26 15:32,22062.0,22067.0,22060.0,22066.0,111.0,4.0,-19970.0,1161.0,-21837.0,21131.0,1867.0,444.0,,
2025-06-26 15:33,22066.0,22066.0,22062.0,22063.0,50.0,-3.0,-20120.0,1161.0,-21837.0,21281.0,1717.0,-150.0,,
2025-06-26 15:34,22062.0,22062.0,22050.0,22053.0,307.0,-10.0,-23190.0,1161.0,-23190.0,24351.0,0.0,-3070.0,,
2025-06-26 15:35,22051.0,22055.0,22050.0,22053.0,222.0,0.0,-23190.0,1161.0,-23190.0,24351.0,0.0,0.0,,
2025-06-26 15:36,22053.0,22055.0,22051.0,22051.0,118.0,-2.0,-23426.0,1161.0,-23426.0,24587.0,0.0,-236.0,,
2025-06-26 15:37,22050.0,22050.0,22043.0,22047.0,323.0,-4.0,-24718.0,1161.0,-24718.0,25879.0,0.0,-1292.0,,
2025-06-26 15:38,22047.0,22050.0,22044.0,22049.0,168.0,2.0,-24382.0,1161.0,-24718.0,25543.0,336.0,336.0,,
2025-06-26 15:39,22048.0,22056.0,22047.0,22054.0,219.0,5.0,-23287.0,1161.0,-24718.0,24448.0,1431.0,1095.0,,
2025-06-26 15:40,22055.0,22056.0,22053.0,22053.0,60.0,-1.0,-23347.0,1161.0,-24718.0,24508.0,1371.0,-60.0,,
2025-06-26 15:41,22053.0,22056.0,22053.0,22054.0,53.0,1.0,-23294.0,1161.0,-24718.0,24455.0,1424.0,53.0,,
2025-06-26 15:42,22054.0,22058.0,22054.0,22057.0,93.0,3.0,-23015.0,1161.0,-24718.0,24176.0,1703.0,279.0,,
2025-06-26 15:43,22056.0,22061.0,22055.0,22060.0,111.0,3.0,-22682.0,1161.0,-24718.0,23843.0,2036.0,333.0,,
2025-06-26 15:44,22060.0,22063.0,22060.0,22062.0,82.0,2.0,-22518.0,1161.0,-24718.0,23679.0,2200.0,164.0,,
2025-06-26 15:45,22062.0,22065.0,22058.0,22059.0,177.0,-3.0,-23049.0,1161.0,-24718.0,24210.0,1669.0,-531.0,,
2025-06-26 15:46,22059.0,22060.0,22056.0,22058.0,62.0,-1.0,-23111.0,1161.0,-24718.0,24272.0,1607.0,-62.0,,
2025-06-26 15:47,22058.0,22064.0,22058.0,22060.0,65.0,2.0,-22981.0,1161.0,-24718.0,24142.0,1737.0,130.0,,
2025-06-26 15:48,22060.0,22063.0,22058.0,22063.0,37.0,3.0,-22870.0,1161.0,-24718.0,24031.0,1848.0,111.0,,
2025-06-26 15:49,22063.0,22065.0,22063.0,22064.0,83.0,1.0,-22787.0,1161.0,-24718.0,23948.0,1931.0,83.0,,
2025-06-26 15:50,22063.0,22064.0,22058.0,22058.0,58.0,-6.0,-23135.0,1161.0,-24718.0,24296.0,1583.0,-348.0,,
2025-06-26 15:51,22058.0,22059.0,22056.0,22059.0,43.0,1.0,-23092.0,1161.0,-24718.0,24253.0,1626.0,43.0,,
2025-06-26 15:52,22059.0,22062.0,22058.0,22062.0,33.0,3.0,-22993.0,1161.0,-24718.0,24154.0,1725.0,99.0,,
2025-06-26 15:53,22062.0,22062.0,22055.0,22058.0,83.0,-4.0,-23325.0,1161.0,-24718.0,24486.0,1393.0,-332.0,,
2025-06-26 15:54,22057.0,22060.0,22057.0,22060.0,38.0,2.0,-23249.0,1161.0,-24718.0,24410.0,1469.0,76.0,,
2025-06-26 15:55,22060.0,22065.0,22060.0,22064.0,81.0,4.0,-22925.0,1161.0,-24718.0,24086.0,1793.0,324.0,,
2025-06-26 15:56,22064.0,22066.0,22061.0,22063.0,63.0,-1.0,-22988.0,1161.0,-24718.0,24149.0,1730.0,-63.0,,
2025-06-26 15:57,22063.0,22063.0,22056.0,22057.0,76.0,-6.0,-23444.0,1161.0,-24718.0,24605.0,1274.0,-456.0,,
2025-06-26 15:58,22057.0,22061.0,22057.0,22061.0,29.0,4.0,-23328.0,1161.0,-24718.0,24489.0,1390.0,116.0,,
2025-06-26 15:59,22061.0,22063.0,22058.0,22060.0,47.0,-1.0,-23375.0,1161.0,-24718.0,24536.0,1343.0,-47.0,,
2025-06-26 16:00,22062.0,22066.0,22053.0,22057.0,235.0,-3.0,-24080.0,1161.0,-24718.0,25241.0,638.0,-705.0,,
2025-06-26 16:01,22057.0,22060.0,22047.0,22048.0,189.0,-9.0,-26942.0,-295.0,-26942.0,26647.0,0.0,-1701.0,,
2025-06-26 16:02,22053.0,22055.0,22048.0,22055.0,115.0,7.0,-24681.0,-4832.0,-26942.0,19849.0,2261.0,805.0,,
2025-06-26 16:03,22055.0,22057.0,22051.0,22055.0,47.0,0.0,-20144.0,-7984.0,-26942.0,12160.0,6798.0,0.0,,
2025-06-26 16:04,22055.0,22057.0,22049.0,22053.0,123.0,-2.0,-16494.0,-7984.0,-26942.0,8510.0,10448.0,-246.0,,
2025-06-26 16:05,22053.0,22055.0,22050.0,22055.0,57.0,2.0,-17124.0,-9568.0,-26942.0,7556.0,9818.0,114.0,,
2025-06-26 16:06,22055.0,22065.0,22055.0,22063.0,129.0,8.0,-14230.0,-9568.0,-26942.0,4662.0,12712.0,1032.0,,
2025-06-26 16:07,22062.0,22063.0,22060.0,22062.0,102.0,-1.0,-14610.0,-11184.0,-26942.0,3426.0,12332.0,-102.0,,
2025-06-26 16:08,22062.0,22068.0,22060.0,22067.0,101.0,5.0,-12489.0,-12489.0,-26942.0,0.0,14453.0,505.0,,
2025-06-26 16:09,22068.0,22070.0,22066.0,22069.0,195.0,2.0,-4548.0,-4548.0,-26942.0,0.0,22394.0,390.0,,
2025-06-26 16:10,22068.0,22076.0,22068.0,22075.0,258.0,6.0,-3420.0,-3420.0,-26942.0,0.0,23522.0,1548.0,,
2025-06-26 16:11,22074.0,22074.0,22066.0,22069.0,125.0,-6.0,-4341.0,-3420.0,-26942.0,921.0,22601.0,-750.0,,
2025-06-26 16:12,22069.0,22072.0,22067.0,22072.0,89.0,3.0,-3834.0,-3420.0,-26942.0,414.0,23108.0,267.0,,
2025-06-26 16:13,22072.0,22072.0,22068.0,22068.0,50.0,-4.0,-3909.0,-3420.0,-26942.0,489.0,23033.0,-200.0,,
2025-06-26 16:14,22068.0,22072.0,22068.0,22072.0,30.0,4.0,-3378.0,-3378.0,-26942.0,0.0,23564.0,120.0,,
2025-06-26 16:15,22070.0,22072.0,22066.0,22068.0,55.0,-4.0,-3749.0,-3378.0,-26942.0,371.0,23193.0,-220.0,,
2025-06-26 16:16,22068.0,22073.0,22068.0,22073.0,65.0,5.0,-4366.0,-3378.0,-26942.0,988.0,22576.0,325.0,,
2025-06-26 16:17,22073.0,22073.0,22069.0,22069.0,42.0,-4.0,-8010.0,-3378.0,-26942.0,4632.0,18932.0,-168.0,,
2025-06-26 16:18,22069.0,22071.0,22068.0,22071.0,41.0,2.0,-6752.0,-3378.0,-26942.0,3374.0,20190.0,82.0,,
2025-06-26 16:19,22071.0,22073.0,22071.0,22073.0,31.0,2.0,-6122.0,-3378.0,-26942.0,2744.0,20820.0,62.0,,
2025-06-26 16:20,22073.0,22073.0,22071.0,22073.0,48.0,0.0,-6437.0,-3378.0,-26942.0,3059.0,20505.0,0.0,,
2025-06-26 16:21,22073.0,22078.0,22073.0,22078.0,108.0,5.0,-5036.0,-3378.0,-26942.0,1658.0,21906.0,540.0,,
2025-06-26 16:22,22078.0,22079.0,22075.0,22079.0,80.0,1.0,-4956.0,-3378.0,-26942.0,1578.0,21986.0,80.0,,
2025-06-26 16:23,22078.0,22084.0,22077.0,22083.0,274.0,4.0,-4121.0,-3378.0,-26942.0,743.0,22821.0,1096.0,,
2025-06-26 16:24,22084.0,22086.0,22082.0,22083.0,220.0,0.0,-3685.0,-3378.0,-26942.0,307.0,23257.0,0.0,,
2025-06-26 16:25,22083.0,22100.0,22083.0,22099.0,536.0,16.0,4725.0,4725.0,-26942.0,0.0,31667.0,8576.0,,
2025-06-26 16:26,22099.0,22100.0,22092.0,22093.0,130.0,-6.0,5289.0,5289.0,-26942.0,0.0,32231.0,-780.0,,
2025-06-26 16:27,22092.0,22095.0,22092.0,22093.0,73.0,0.0,4554.0,5289.0,-26942.0,735.0,31496.0,0.0,,
2025-06-26 16:28,22093.0,22098.0,22093.0,22095.0,172.0,2.0,5493.0,5493.0,-26942.0,0.0,32435.0,344.0,,
2025-06-26 16:29,22095.0,22097.0,22093.0,22094.0,57.0,-1.0,9419.0,9419.0,-26942.0,0.0,36361.0,-57.0,,
2025-06-26 16:30,22094.0,22098.0,22089.0,22090.0,164.0,-4.0,6915.0,9419.0,-26942.0,2504.0,33857.0,-656.0,,
2025-06-26 16:31,22090.0,22090.0,22082.0,22082.0,162.0,-8.0,6044.0,9419.0,-26942.0,3375.0,32986.0,-1296.0,,
2025-06-26 16:32,22083.0,22084.0,22082.0,22083.0,53.0,1.0,5653.0,9419.0,-26942.0,3766.0,32595.0,53.0,,
2025-06-26 16:33,22083.0,22084.0,22083.0,22084.0,44.0,1.0,5847.0,9419.0,-26942.0,3572.0,32789.0,44.0,,
2025-06-26 16:34,22084.0,22088.0,22084.0,22084.0,105.0,0.0,8917.0,9419.0,-26942.0,502.0,35859.0,0.0,,
2025-06-26 16:35,22084.0,22086.0,22082.0,22085.0,55.0,1.0,8972.0,9419.0,-26942.0,447.0,35914.0,55.0,,
2025-06-26 16:36,22085.0,22086.0,22084.0,22085.0,25.0,0.0,9208.0,9419.0,-26942.0,211.0,36150.0,0.0,,
