時間,開盤,最高,最低,收盤,成交量,收盤差,力道和,最大力道和,最小力道和,最大力道和差,最小力道和差,力道,ACTION,bot
2025-07-08 15:00,22270.0,22272.0,22262.0,22262.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2025-07-08 15:01,22266.0,22266.0,22256.0,22258.0,225.0,-4.0,-900.0,0.0,-900.0,900.0,0.0,-900.0,,
2025-07-08 15:02,22259.0,22259.0,22246.0,22248.0,227.0,-10.0,-3170.0,0.0,-3170.0,3170.0,0.0,-2270.0,,
2025-07-08 15:03,22248.0,22253.0,22248.0,22252.0,78.0,4.0,-2858.0,0.0,-3170.0,2858.0,312.0,312.0,,
2025-07-08 15:04,22252.0,22258.0,22250.0,22255.0,180.0,3.0,-2318.0,0.0,-3170.0,2318.0,852.0,540.0,,
2025-07-08 15:05,22255.0,22258.0,22253.0,22254.0,70.0,-1.0,-2388.0,0.0,-3170.0,2388.0,782.0,-70.0,,
2025-07-08 15:06,22254.0,22254.0,22251.0,22253.0,64.0,-1.0,-2452.0,0.0,-3170.0,2452.0,718.0,-64.0,,
2025-07-08 15:07,22253.0,22258.0,22253.0,22255.0,61.0,2.0,-2330.0,0.0,-3170.0,2330.0,840.0,122.0,,
2025-07-08 15:08,22255.0,22256.0,22250.0,22254.0,51.0,-1.0,-2381.0,0.0,-3170.0,2381.0,789.0,-51.0,,
2025-07-08 15:09,22255.0,22256.0,22254.0,22254.0,33.0,0.0,-2381.0,0.0,-3170.0,2381.0,789.0,0.0,,
2025-07-08 15:10,22254.0,22255.0,22252.0,22254.0,55.0,0.0,-2381.0,0.0,-3170.0,2381.0,789.0,0.0,,
2025-07-08 15:11,22256.0,22259.0,22254.0,22259.0,64.0,5.0,-2061.0,0.0,-3170.0,2061.0,1109.0,320.0,,
2025-07-08 15:12,22259.0,22260.0,22258.0,22260.0,52.0,1.0,-2009.0,0.0,-3170.0,2009.0,1161.0,52.0,,
2025-07-08 15:13,22259.0,22259.0,22255.0,22256.0,75.0,-4.0,-2309.0,0.0,-3170.0,2309.0,861.0,-300.0,,
2025-07-08 15:14,22256.0,22257.0,22251.0,22257.0,74.0,1.0,-2235.0,0.0,-3170.0,2235.0,935.0,74.0,,
2025-07-08 15:15,22259.0,22260.0,22256.0,22259.0,43.0,2.0,-2149.0,0.0,-3170.0,2149.0,1021.0,86.0,,
2025-07-08 15:16,22260.0,22260.0,22254.0,22254.0,50.0,-5.0,-2399.0,0.0,-3170.0,2399.0,771.0,-250.0,,
2025-07-08 15:17,22254.0,22255.0,22250.0,22251.0,66.0,-3.0,-2597.0,0.0,-3170.0,2597.0,573.0,-198.0,,
2025-07-08 15:18,22251.0,22251.0,22247.0,22248.0,100.0,-3.0,-2897.0,0.0,-3170.0,2897.0,273.0,-300.0,,
2025-07-08 15:19,22248.0,22258.0,22248.0,22256.0,64.0,8.0,-2385.0,0.0,-3170.0,2385.0,785.0,512.0,,
2025-07-08 15:20,22256.0,22262.0,22256.0,22261.0,86.0,5.0,-1955.0,0.0,-3170.0,1955.0,1215.0,430.0,,
2025-07-08 15:21,22261.0,22263.0,22259.0,22259.0,82.0,-2.0,-2119.0,0.0,-3170.0,2119.0,1051.0,-164.0,,
2025-07-08 15:22,22259.0,22262.0,22257.0,22260.0,42.0,1.0,-2077.0,0.0,-3170.0,2077.0,1093.0,42.0,,
2025-07-08 15:23,22260.0,22265.0,22260.0,22264.0,90.0,4.0,-1717.0,0.0,-3170.0,1717.0,1453.0,360.0,,
2025-07-08 15:24,22264.0,22265.0,22262.0,22263.0,47.0,-1.0,-1764.0,0.0,-3170.0,1764.0,1406.0,-47.0,,
2025-07-08 15:25,22263.0,22263.0,22259.0,22260.0,44.0,-3.0,-1896.0,0.0,-3170.0,1896.0,1274.0,-132.0,,
2025-07-08 15:26,22260.0,22266.0,22260.0,22266.0,54.0,6.0,-1572.0,0.0,-3170.0,1572.0,1598.0,324.0,,
2025-07-08 15:27,22266.0,22267.0,22264.0,22265.0,52.0,-1.0,-1624.0,0.0,-3170.0,1624.0,1546.0,-52.0,,
2025-07-08 15:28,22265.0,22265.0,22262.0,22264.0,33.0,-1.0,-1657.0,0.0,-3170.0,1657.0,1513.0,-33.0,,
2025-07-08 15:29,22264.0,22266.0,22263.0,22266.0,45.0,2.0,-1567.0,0.0,-3170.0,1567.0,1603.0,90.0,,
2025-07-08 15:30,22265.0,22268.0,22264.0,22264.0,79.0,-2.0,-1725.0,0.0,-3170.0,1725.0,1445.0,-158.0,,
2025-07-08 15:31,22264.0,22264.0,22258.0,22259.0,35.0,-5.0,-1900.0,0.0,-3170.0,1900.0,1270.0,-175.0,,
2025-07-08 15:32,22259.0,22262.0,22256.0,22260.0,41.0,1.0,-1859.0,0.0,-3170.0,1859.0,1311.0,41.0,,
2025-07-08 15:33,22260.0,22261.0,22256.0,22256.0,22.0,-4.0,-1947.0,0.0,-3170.0,1947.0,1223.0,-88.0,,
2025-07-08 15:34,22256.0,22260.0,22256.0,22260.0,26.0,4.0,-1843.0,0.0,-3170.0,1843.0,1327.0,104.0,,
2025-07-08 15:35,22260.0,22260.0,22256.0,22258.0,33.0,-2.0,-1909.0,0.0,-3170.0,1909.0,1261.0,-66.0,,
2025-07-08 15:36,22258.0,22268.0,22258.0,22266.0,59.0,8.0,-1437.0,0.0,-3170.0,1437.0,1733.0,472.0,,
2025-07-08 15:37,22266.0,22267.0,22266.0,22267.0,22.0,1.0,-1415.0,0.0,-3170.0,1415.0,1755.0,22.0,,
2025-07-08 15:38,22267.0,22267.0,22261.0,22261.0,63.0,-6.0,-1793.0,0.0,-3170.0,1793.0,1377.0,-378.0,,
2025-07-08 15:39,22261.0,22266.0,22259.0,22265.0,37.0,4.0,-1645.0,0.0,-3170.0,1645.0,1525.0,148.0,,
2025-07-08 15:40,22265.0,22270.0,22265.0,22268.0,64.0,3.0,-1453.0,0.0,-3170.0,1453.0,1717.0,192.0,,
2025-07-08 15:41,22268.0,22274.0,22268.0,22271.0,131.0,3.0,-1060.0,0.0,-3170.0,1060.0,2110.0,393.0,,
2025-07-08 15:42,22271.0,22275.0,22271.0,22272.0,62.0,1.0,-998.0,0.0,-3170.0,998.0,2172.0,62.0,,
2025-07-08 15:43,22271.0,22271.0,22265.0,22269.0,56.0,-3.0,-1166.0,0.0,-3170.0,1166.0,2004.0,-168.0,,
2025-07-08 15:44,22269.0,22270.0,22268.0,22269.0,30.0,0.0,-1166.0,0.0,-3170.0,1166.0,2004.0,0.0,,
2025-07-08 15:45,22269.0,22270.0,22267.0,22267.0,28.0,-2.0,-1222.0,0.0,-3170.0,1222.0,1948.0,-56.0,,
2025-07-08 15:46,22267.0,22270.0,22267.0,22268.0,34.0,1.0,-1188.0,0.0,-3170.0,1188.0,1982.0,34.0,,
2025-07-08 15:47,22268.0,22268.0,22261.0,22264.0,71.0,-4.0,-1472.0,0.0,-3170.0,1472.0,1698.0,-284.0,,
2025-07-08 15:48,22264.0,22268.0,22264.0,22268.0,28.0,4.0,-1360.0,0.0,-3170.0,1360.0,1810.0,112.0,,
2025-07-08 15:49,22268.0,22268.0,22266.0,22268.0,15.0,0.0,-1360.0,0.0,-3170.0,1360.0,1810.0,0.0,,
2025-07-08 15:50,22269.0,22269.0,22267.0,22269.0,45.0,1.0,-1315.0,0.0,-3170.0,1315.0,1855.0,45.0,,
2025-07-08 15:51,22269.0,22280.0,22269.0,22277.0,221.0,8.0,453.0,453.0,-3170.0,0.0,3623.0,1768.0,,
2025-07-08 15:52,22277.0,22282.0,22277.0,22282.0,151.0,5.0,1208.0,1208.0,-3170.0,0.0,4378.0,755.0,,
2025-07-08 15:53,22282.0,22284.0,22281.0,22282.0,114.0,0.0,1208.0,1208.0,-3170.0,0.0,4378.0,0.0,,
2025-07-08 15:54,22282.0,22284.0,22280.0,22282.0,63.0,0.0,1208.0,1208.0,-3170.0,0.0,4378.0,0.0,,
