時間,開盤,最高,最低,收盤,成交量,收盤差,力道和,最大力道和,最小力道和,最大力道和差,最小力道和差,力道,ACTION,bot
2025-06-24 15:00,22013.0,22024.0,22009.0,22024.0,1610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2025-06-24 15:01,22021.0,22021.0,22001.0,22009.0,675.0,-15.0,-10125.0,0.0,-10125.0,10125.0,0.0,-10125.0,,
2025-06-24 15:02,22008.0,22011.0,22000.0,22004.0,409.0,-5.0,-12170.0,0.0,-12170.0,12170.0,0.0,-2045.0,,
2025-06-24 15:03,22004.0,22016.0,22004.0,22014.0,304.0,10.0,-9130.0,0.0,-12170.0,9130.0,3040.0,3040.0,,
2025-06-24 15:04,22014.0,22016.0,22009.0,22012.0,263.0,-2.0,-9656.0,0.0,-12170.0,9656.0,2514.0,-526.0,,
2025-06-24 15:05,22012.0,22014.0,22004.0,22005.0,271.0,-7.0,-11553.0,0.0,-12170.0,11553.0,617.0,-1897.0,,
2025-06-24 15:06,22005.0,22006.0,21991.0,22001.0,383.0,-4.0,-13085.0,0.0,-13085.0,13085.0,0.0,-1532.0,,
2025-06-24 15:07,22000.0,22005.0,21993.0,21997.0,233.0,-4.0,-14017.0,0.0,-14017.0,14017.0,0.0,-932.0,,
2025-06-24 15:08,21997.0,21997.0,21986.0,21988.0,301.0,-9.0,-16726.0,0.0,-16726.0,16726.0,0.0,-2709.0,,
2025-06-24 15:09,21987.0,21991.0,21981.0,21991.0,295.0,3.0,-15841.0,0.0,-16726.0,15841.0,885.0,885.0,,
2025-06-24 15:10,21991.0,22001.0,21989.0,22000.0,205.0,9.0,-13996.0,0.0,-16726.0,13996.0,2730.0,1845.0,,
2025-06-24 15:11,21999.0,22000.0,21993.0,21999.0,147.0,-1.0,-14143.0,0.0,-16726.0,14143.0,2583.0,-147.0,,
2025-06-24 15:12,21999.0,22001.0,21993.0,21995.0,145.0,-4.0,-14723.0,0.0,-16726.0,14723.0,2003.0,-580.0,,
2025-06-24 15:13,21995.0,22002.0,21995.0,22000.0,89.0,5.0,-14278.0,0.0,-16726.0,14278.0,2448.0,445.0,,
2025-06-24 15:14,22000.0,22003.0,21987.0,21987.0,154.0,-13.0,-16280.0,0.0,-16726.0,16280.0,446.0,-2002.0,,
2025-06-24 15:15,21987.0,21997.0,21986.0,21993.0,138.0,6.0,-15452.0,0.0,-16726.0,15452.0,1274.0,828.0,,
2025-06-24 15:16,21993.0,22002.0,21991.0,22002.0,122.0,9.0,-14354.0,0.0,-16726.0,14354.0,2372.0,1098.0,,
2025-06-24 15:17,22002.0,22003.0,21996.0,21998.0,74.0,-4.0,-14650.0,0.0,-16726.0,14650.0,2076.0,-296.0,,
2025-06-24 15:18,21998.0,22003.0,21998.0,22000.0,107.0,2.0,-14436.0,0.0,-16726.0,14436.0,2290.0,214.0,,
2025-06-24 15:19,22000.0,22001.0,21989.0,21993.0,113.0,-7.0,-15227.0,0.0,-16726.0,15227.0,1499.0,-791.0,,
2025-06-24 15:20,21993.0,21995.0,21989.0,21994.0,93.0,1.0,-15134.0,0.0,-16726.0,15134.0,1592.0,93.0,,
2025-06-24 15:21,21992.0,21999.0,21992.0,21995.0,76.0,1.0,-15058.0,0.0,-16726.0,15058.0,1668.0,76.0,,
2025-06-24 15:22,21993.0,21999.0,21993.0,21998.0,38.0,3.0,-14944.0,0.0,-16726.0,14944.0,1782.0,114.0,,
2025-06-24 15:23,21998.0,21998.0,21985.0,21985.0,142.0,-13.0,-16790.0,0.0,-16790.0,16790.0,0.0,-1846.0,,
2025-06-24 15:24,21985.0,21988.0,21981.0,21985.0,178.0,0.0,-16790.0,0.0,-16790.0,16790.0,0.0,0.0,,
2025-06-24 15:25,21985.0,21990.0,21983.0,21989.0,84.0,4.0,-16454.0,0.0,-16790.0,16454.0,336.0,336.0,,
2025-06-24 15:26,21989.0,21989.0,21985.0,21987.0,35.0,-2.0,-16524.0,0.0,-16790.0,16524.0,266.0,-70.0,,
2025-06-24 15:27,21987.0,21995.0,21983.0,21986.0,151.0,-1.0,-16675.0,0.0,-16790.0,16675.0,115.0,-151.0,,
2025-06-24 15:28,21986.0,21987.0,21983.0,21985.0,48.0,-1.0,-16723.0,0.0,-16790.0,16723.0,67.0,-48.0,,
2025-06-24 15:29,21985.0,21986.0,21976.0,21983.0,195.0,-2.0,-17113.0,0.0,-17113.0,17113.0,0.0,-390.0,,
2025-06-24 15:30,21983.0,21985.0,21953.0,21955.0,681.0,-28.0,-36181.0,0.0,-36181.0,36181.0,0.0,-19068.0,,
2025-06-24 15:31,21955.0,21971.0,21952.0,21964.0,328.0,9.0,-33229.0,0.0,-36181.0,33229.0,2952.0,2952.0,,
2025-06-24 15:32,21964.0,21972.0,21964.0,21971.0,174.0,7.0,-32011.0,0.0,-36181.0,32011.0,4170.0,1218.0,,
2025-06-24 15:33,21971.0,21978.0,21970.0,21976.0,177.0,5.0,-31126.0,0.0,-36181.0,31126.0,5055.0,885.0,,
2025-06-24 15:34,21977.0,21978.0,21971.0,21973.0,100.0,-3.0,-31426.0,0.0,-36181.0,31426.0,4755.0,-300.0,,
2025-06-24 15:35,21973.0,21973.0,21963.0,21968.0,170.0,-5.0,-32276.0,0.0,-36181.0,32276.0,3905.0,-850.0,,
2025-06-24 15:36,21968.0,21971.0,21965.0,21968.0,91.0,0.0,-32276.0,0.0,-36181.0,32276.0,3905.0,0.0,,
2025-06-24 15:37,21967.0,21980.0,21967.0,21980.0,144.0,12.0,-30548.0,0.0,-36181.0,30548.0,5633.0,1728.0,,
2025-06-24 15:38,21980.0,21985.0,21978.0,21984.0,178.0,4.0,-29836.0,0.0,-36181.0,29836.0,6345.0,712.0,,
2025-06-24 15:39,21984.0,21987.0,21980.0,21987.0,114.0,3.0,-29494.0,0.0,-36181.0,29494.0,6687.0,342.0,,
2025-06-24 15:40,21986.0,21989.0,21984.0,21989.0,127.0,2.0,-29240.0,0.0,-36181.0,29240.0,6941.0,254.0,,
2025-06-24 15:41,21989.0,21989.0,21985.0,21985.0,60.0,-4.0,-29480.0,0.0,-36181.0,29480.0,6701.0,-240.0,,
2025-06-24 15:42,21986.0,21990.0,21982.0,21988.0,163.0,3.0,-28991.0,0.0,-36181.0,28991.0,7190.0,489.0,,
2025-06-24 15:43,21988.0,21994.0,21988.0,21993.0,130.0,5.0,-28341.0,0.0,-36181.0,28341.0,7840.0,650.0,,
2025-06-24 15:44,21993.0,22003.0,21993.0,22000.0,309.0,7.0,-26178.0,0.0,-36181.0,26178.0,10003.0,2163.0,,
2025-06-24 15:45,22001.0,22003.0,21997.0,21999.0,121.0,-1.0,-26299.0,0.0,-36181.0,26299.0,9882.0,-121.0,,
2025-06-24 15:46,21999.0,22004.0,21998.0,22003.0,150.0,4.0,-25699.0,0.0,-36181.0,25699.0,10482.0,600.0,,
2025-06-24 15:47,22003.0,22007.0,22002.0,22004.0,162.0,1.0,-25537.0,0.0,-36181.0,25537.0,10644.0,162.0,,
