時間,開盤,最高,最低,收盤,成交量,收盤差,力道和,最大力道和,最小力道和,最大力道和差,最小力道和差,力道,ACTION,bot
2025-07-09 08:45,22249.0,22254.0,22227.0,22232.0,1678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2025-07-09 08:46,22233.0,22244.0,22224.0,22224.0,630.0,-8.0,-5040.0,0.0,-5040.0,5040.0,0.0,-5040.0,,
2025-07-09 08:47,22223.0,22229.0,22211.0,22212.0,631.0,-12.0,-12612.0,0.0,-12612.0,12612.0,0.0,-7572.0,,
2025-07-09 08:48,22214.0,22214.0,22192.0,22196.0,944.0,-16.0,-27716.0,0.0,-27716.0,27716.0,0.0,-15104.0,,
2025-07-09 08:49,22194.0,22203.0,22190.0,22195.0,867.0,-1.0,-28583.0,0.0,-28583.0,28583.0,0.0,-867.0,,
2025-07-09 08:50,22197.0,22209.0,22197.0,22206.0,434.0,11.0,-23809.0,0.0,-28583.0,23809.0,4774.0,4774.0,,
2025-07-09 08:51,22205.0,22205.0,22196.0,22200.0,392.0,-6.0,-26161.0,0.0,-28583.0,26161.0,2422.0,-2352.0,,
2025-07-09 08:52,22200.0,22206.0,22197.0,22205.0,244.0,5.0,-24941.0,0.0,-28583.0,24941.0,3642.0,1220.0,,
2025-07-09 08:53,22205.0,22214.0,22202.0,22206.0,279.0,1.0,-24662.0,0.0,-28583.0,24662.0,3921.0,279.0,,
2025-07-09 08:54,22206.0,22207.0,22193.0,22199.0,408.0,-7.0,-27518.0,0.0,-28583.0,27518.0,1065.0,-2856.0,,
2025-07-09 08:55,22199.0,22203.0,22197.0,22202.0,202.0,3.0,-26912.0,0.0,-28583.0,26912.0,1671.0,606.0,,
2025-07-09 08:56,22200.0,22200.0,22178.0,22184.0,1261.0,-18.0,-49610.0,0.0,-49610.0,49610.0,0.0,-22698.0,,
2025-07-09 08:57,22184.0,22188.0,22159.0,22159.0,1053.0,-25.0,-75935.0,0.0,-75935.0,75935.0,0.0,-26325.0,,
2025-07-09 08:58,22158.0,22173.0,22156.0,22173.0,598.0,14.0,-67563.0,0.0,-75935.0,67563.0,8372.0,8372.0,,
2025-07-09 08:59,22174.0,22191.0,22174.0,22177.0,1150.0,4.0,-62963.0,0.0,-75935.0,62963.0,12972.0,4600.0,,
2025-07-09 09:00,22174.0,22182.0,22150.0,22160.0,2031.0,-17.0,-97490.0,0.0,-97490.0,97490.0,0.0,-34527.0,,
2025-07-09 09:01,22158.0,22168.0,22154.0,22168.0,777.0,8.0,-91274.0,0.0,-97490.0,91274.0,6216.0,6216.0,,
2025-07-09 09:02,22164.0,22225.0,22163.0,22219.0,2032.0,51.0,12358.0,12358.0,-97490.0,0.0,109848.0,103632.0,,
2025-07-09 09:03,22219.0,22225.0,22211.0,22223.0,1124.0,4.0,16854.0,16854.0,-97490.0,0.0,114344.0,4496.0,,
2025-07-09 09:04,22222.0,22279.0,22222.0,22277.0,2643.0,54.0,159576.0,159576.0,-97490.0,0.0,257066.0,142722.0,,
2025-07-09 09:05,22276.0,22276.0,22261.0,22265.0,1700.0,-12.0,139176.0,159576.0,-97490.0,20400.0,236666.0,-20400.0,,
2025-07-09 09:06,22265.0,22279.0,22251.0,22278.0,1203.0,13.0,154815.0,159576.0,-97490.0,4761.0,252305.0,15639.0,,
2025-07-09 09:07,22278.0,22284.0,22272.0,22277.0,961.0,-1.0,153854.0,159576.0,-97490.0,5722.0,251344.0,-961.0,,
2025-07-09 09:08,22277.0,22277.0,22261.0,22271.0,585.0,-6.0,150344.0,159576.0,-97490.0,9232.0,247834.0,-3510.0,,
2025-07-09 09:09,22272.0,22277.0,22266.0,22272.0,406.0,1.0,150750.0,159576.0,-97490.0,8826.0,248240.0,406.0,,
2025-07-09 09:10,22272.0,22282.0,22262.0,22262.0,916.0,-10.0,141590.0,159576.0,-97490.0,17986.0,239080.0,-9160.0,,
2025-07-09 09:11,22262.0,22281.0,22253.0,22278.0,736.0,16.0,153366.0,159576.0,-97490.0,6210.0,250856.0,11776.0,,
2025-07-09 09:12,22280.0,22280.0,22260.0,22264.0,343.0,-14.0,148564.0,159576.0,-97490.0,11012.0,246054.0,-4802.0,,
2025-07-09 09:13,22264.0,22274.0,22255.0,22273.0,447.0,9.0,152587.0,159576.0,-97490.0,6989.0,250077.0,4023.0,,
2025-07-09 09:14,22272.0,22283.0,22268.0,22273.0,573.0,0.0,152587.0,159576.0,-97490.0,6989.0,250077.0,0.0,,
2025-07-09 09:15,22274.0,22282.0,22270.0,22278.0,433.0,5.0,154752.0,159576.0,-97490.0,4824.0,252242.0,2165.0,,
2025-07-09 09:16,22274.0,22279.0,22265.0,22267.0,379.0,-11.0,150583.0,159576.0,-97490.0,8993.0,248073.0,-4169.0,,
2025-07-09 09:17,22268.0,22274.0,22265.0,22268.0,197.0,1.0,150780.0,159576.0,-97490.0,8796.0,248270.0,197.0,,
